t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,587.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,197.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,290.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,393.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,479.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,421.0
6,800,827.0,0.0,729.0,461.0,757.0,1009.0,813.0,364.0
7,800,37.0,0.0,-329.0,0.0,813.0,1252.0,0.0,280.0
8,800,766.0,0.0,729.0,464.0,461.0,1010.0,0.0,0.0
9,800,-27.0,0.0,-329.0,0.0,0.0,436.0,0.0,0.0
10,800,702.0,0.0,729.0,0.0,464.0,900.0,0.0,0.0
11,800,373.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
12,800,1102.0,0.0,729.0,0.0,0.0,900.0,0.0,0.0
13,800,773.0,0.0,-329.0,7.0,0.0,900.0,0.0,7.0
14,800,1495.0,0.0,729.0,187.0,0.0,893.0,0.0,187.0
15,40,979.0,0.0,-329.0,186.0,7.0,713.0,0.0,186.0
16,40,1522.0,0.0,40.0,210.0,187.0,714.0,0.0,210.0
17,40,983.0,0.0,40.0,199.0,186.0,690.0,0.0,199.0
18,40,824.0,0.0,40.0,206.0,210.0,701.0,0.0,206.0
19,40,658.0,0.0,40.0,213.0,199.0,694.0,0.0,213.0
20,40,485.0,0.0,40.0,212.0,206.0,687.0,0.0,212.0
21,40,313.0,0.0,40.0,182.0,213.0,688.0,0.0,182.0
22,40,171.0,35.0,40.0,171.0,212.0,718.0,0.0,206.0
23,800,40.0,215.0,575.0,35.0,182.0,694.0,0.0,215.0
24,800,45.0,418.0,243.0,30.0,171.0,650.0,35.0,198.0
25,800,590.0,404.0,561.0,385.0,35.0,487.0,215.0,191.0
26,800,448.0,500.0,339.0,297.0,30.0,326.0,418.0,190.0
27,800,712.0,0.0,61.0,688.0,385.0,521.0,404.0,202.0
28,800,363.0,0.0,339.0,289.0,297.0,616.0,500.0,193.0
29,800,135.0,0.0,61.0,0.0,688.0,1111.0,0.0,198.0
30,800,474.0,0.0,339.0,0.0,289.0,1202.0,0.0,188.0
31,800,535.0,0.0,61.0,88.0,0.0,1014.0,0.0,202.0
32,800,786.0,0.0,339.0,190.0,0.0,812.0,0.0,190.0
33,800,657.0,0.0,61.0,181.0,88.0,710.0,0.0,181.0
34,800,815.0,0.0,339.0,208.0,190.0,719.0,0.0,208.0
35,800,668.0,0.0,61.0,192.0,181.0,692.0,0.0,192.0
36,800,815.0,0.0,339.0,195.0,208.0,708.0,0.0,195.0
37,800,681.0,0.0,61.0,200.0,192.0,705.0,0.0,200.0
38,800,820.0,0.0,339.0,197.0,195.0,700.0,0.0,197.0
39,800,684.0,0.0,61.0,201.0,200.0,703.0,0.0,201.0
40,800,822.0,0.0,339.0,206.0,197.0,699.0,0.0,206.0
41,800,677.0,0.0,61.0,216.0,201.0,694.0,0.0,216.0
