t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,598.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,197.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,281.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,389.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,496.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,404.0
6,800,827.0,0.0,730.0,458.0,757.0,1011.0,814.0,349.0
7,800,39.0,399.0,69.0,39.0,814.0,1256.0,0.0,269.0
8,800,730.0,0.0,331.0,399.0,458.0,462.0,0.0,0.0
9,800,400.0,0.0,69.0,399.0,39.0,501.0,399.0,0.0
10,800,332.0,0.0,331.0,0.0,399.0,900.0,0.0,0.0
11,800,401.0,0.0,69.0,0.0,399.0,1299.0,0.0,0.0
12,800,732.0,0.0,331.0,0.0,0.0,1299.0,0.0,0.0
13,800,801.0,0.0,69.0,0.0,0.0,1299.0,0.0,0.0
14,800,1132.0,0.0,331.0,0.0,0.0,1299.0,0.0,160.0
15,40,1201.0,0.0,40.0,0.0,0.0,1139.0,0.0,198.0
16,40,1532.0,0.0,40.0,156.0,0.0,941.0,0.0,197.0
17,40,1416.0,0.0,40.0,195.0,0.0,744.0,0.0,195.0
18,40,1261.0,0.0,40.0,196.0,156.0,705.0,0.0,196.0
19,40,1105.0,0.0,40.0,199.0,195.0,704.0,0.0,199.0
20,40,946.0,0.0,40.0,220.0,196.0,701.0,0.0,220.0
21,40,766.0,0.0,40.0,195.0,199.0,680.0,0.0,195.0
22,40,611.0,0.0,40.0,210.0,220.0,705.0,0.0,210.0
23,40,441.0,0.0,40.0,206.0,195.0,690.0,0.0,206.0
24,800,275.0,0.0,360.0,206.0,210.0,694.0,0.0,206.0
25,800,109.0,102.0,142.0,109.0,206.0,694.0,0.0,211.0
26,800,360.0,0.0,258.0,303.0,206.0,689.0,0.0,201.0
27,800,199.0,114.0,256.0,199.0,109.0,597.0,102.0,211.0
28,800,258.0,0.0,144.0,213.0,303.0,689.0,0.0,201.0
29,800,301.0,0.0,256.0,300.0,199.0,687.0,114.0,186.0
30,800,145.0,0.0,144.0,68.0,213.0,714.0,0.0,182.0
31,800,333.0,0.0,256.0,200.0,300.0,832.0,0.0,200.0
32,800,277.0,0.0,144.0,212.0,68.0,700.0,0.0,212.0
33,800,321.0,0.0,256.0,208.0,200.0,688.0,0.0,208.0
34,800,257.0,0.0,144.0,208.0,212.0,692.0,0.0,208.0
35,800,305.0,0.0,256.0,216.0,208.0,692.0,0.0,216.0
36,800,233.0,0.0,144.0,205.0,208.0,684.0,0.0,205.0
37,800,284.0,0.0,256.0,189.0,216.0,695.0,0.0,189.0
38,800,239.0,0.0,144.0,190.0,205.0,711.0,0.0,190.0
39,800,305.0,0.0,256.0,185.0,189.0,710.0,0.0,185.0
40,800,264.0,0.0,144.0,203.0,190.0,715.0,0.0,203.0
41,800,317.0,0.0,256.0,198.0,185.0,697.0,0.0,198.0
42,800,263.0,0.0,144.0,206.0,203.0,702.0,0.0,206.0
43,800,313.0,0.0,256.0,212.0,198.0,694.0,0.0,212.0
44,800,245.0,0.0,144.0,209.0,206.0,688.0,0.0,209.0
45,800,292.0,0.0,256.0,187.0,212.0,691.0,0.0,187.0
46,800,249.0,0.0,144.0,199.0,209.0,713.0,0.0,199.0
47,800,306.0,0.0,256.0,188.0,187.0,701.0,0.0,188.0
48,800,262.0,0.0,144.0,205.0,199.0,712.0,0.0,205.0
49,800,313.0,0.0,256.0,201.0,188.0,695.0,0.0,201.0
50,800,256.0,0.0,144.0,218.0,205.0,699.0,0.0,218.0
51,800,294.0,0.0,256.0,195.0,201.0,682.0,0.0,195.0
52,800,243.0,0.0,144.0,191.0,218.0,705.0,0.0,191.0
53,800,308.0,0.0,256.0,214.0,195.0,709.0,0.0,214.0
54,800,238.0,0.0,144.0,218.0,191.0,686.0,0.0,218.0
55,800,276.0,0.0,256.0,211.0,214.0,682.0,0.0,211.0
56,800,209.0,0.0,144.0,203.0,218.0,689.0,0.0,203.0
57,800,262.0,0.0,256.0,192.0,211.0,697.0,0.0,192.0
58,800,214.0,0.0,144.0,182.0,203.0,708.0,0.0,182.0
59,800,288.0,0.0,256.0,207.0,192.0,718.0,0.0,207.0
60,800,225.0,0.0,144.0,185.0,182.0,693.0,0.0,185.0
61,800,296.0,0.0,256.0,182.0,207.0,715.0,0.0,182.0
62,800,258.0,0.0,144.0,197.0,185.0,718.0,0.0,197.0
