t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,594.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,193.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,298.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,386.0
4,800,1184.0,815.0,731.0,757.0,533.0,533.0,1267.0,504.0
5,800,911.0,0.0,-331.0,815.0,383.0,595.0,884.0,396.0
6,800,827.0,0.0,731.0,461.0,757.0,1011.0,815.0,367.0
7,800,35.0,0.0,-331.0,0.0,815.0,1254.0,0.0,273.0
8,800,766.0,0.0,731.0,462.0,461.0,1013.0,0.0,0.0
9,800,-27.0,0.0,-331.0,0.0,0.0,438.0,0.0,0.0
10,800,704.0,0.0,731.0,0.0,462.0,900.0,0.0,0.0
11,800,373.0,0.0,-331.0,0.0,0.0,900.0,0.0,0.0
12,800,1104.0,0.0,731.0,0.0,0.0,900.0,0.0,0.0
13,800,773.0,0.0,-331.0,14.0,0.0,900.0,0.0,14.0
14,800,1490.0,0.0,731.0,190.0,0.0,886.0,0.0,190.0
15,40,969.0,0.0,-331.0,194.0,14.0,710.0,0.0,194.0
16,40,1506.0,0.0,40.0,209.0,190.0,706.0,0.0,209.0
17,40,966.0,0.0,40.0,197.0,194.0,691.0,0.0,197.0
18,40,809.0,0.0,40.0,209.0,209.0,703.0,0.0,209.0
19,40,640.0,0.0,40.0,188.0,197.0,691.0,0.0,188.0
20,40,492.0,0.0,40.0,195.0,209.0,712.0,0.0,195.0
21,40,337.0,0.0,40.0,207.0,188.0,705.0,0.0,207.0
22,40,170.0,56.0,40.0,170.0,195.0,693.0,0.0,226.0
23,40,40.0,230.0,40.0,32.0,207.0,674.0,0.0,206.0
24,40,48.0,458.0,40.0,32.0,170.0,638.0,56.0,204.0
25,40,56.0,789.0,40.0,35.0,32.0,466.0,230.0,192.0
26,40,61.0,1175.0,40.0,36.0,32.0,306.0,458.0,194.0
27,40,65.0,1616.0,40.0,37.0,35.0,147.0,789.0,201.0
28,40,68.0,1994.0,40.0,37.0,36.0,36.0,1175.0,213.0
29,40,71.0,2425.0,40.0,39.0,37.0,44.0,1616.0,242.0
30,40,72.0,2798.0,40.0,38.0,37.0,52.0,1994.0,379.0
31,40,74.0,3224.0,40.0,39.0,39.0,58.0,2425.0,409.0
32,40,75.0,3594.0,40.0,39.0,38.0,62.0,2798.0,491.0
33,40,76.0,4016.0,40.0,40.0,39.0,65.0,3224.0,409.0
34,40,76.0,4384.0,40.0,39.0,39.0,68.0,3594.0,491.0
35,40,77.0,4804.0,40.0,40.0,40.0,71.0,4016.0,409.0
36,40,77.0,5170.0,40.0,40.0,39.0,72.0,4384.0,491.0
37,40,77.0,5589.0,40.0,40.0,40.0,74.0,4804.0,409.0
38,40,77.0,5955.0,40.0,39.0,40.0,75.0,5170.0,491.0
39,40,78.0,6373.0,40.0,40.0,40.0,76.0,5589.0,409.0
40,40,78.0,6738.0,40.0,40.0,39.0,76.0,5955.0,491.0
41,40,78.0,7156.0,40.0,40.0,40.0,77.0,6373.0,409.0
42,40,78.0,7521.0,40.0,40.0,40.0,77.0,6738.0,491.0
43,40,78.0,7938.0,40.0,40.0,40.0,77.0,7156.0,409.0
44,40,78.0,8304.0,40.0,39.0,40.0,78.0,7521.0,491.0
45,40,79.0,8721.0,40.0,40.0,40.0,78.0,7938.0,409.0
46,40,79.0,9086.0,40.0,40.0,39.0,77.0,8304.0,491.0
47,40,79.0,9503.0,40.0,40.0,40.0,78.0,8721.0,409.0
