t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,583.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,199.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,278.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,396.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,474.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,426.0
6,800,827.0,0.0,729.0,461.0,757.0,1008.0,813.0,354.0
7,800,37.0,393.0,64.0,37.0,813.0,1252.0,0.0,267.0
8,800,729.0,0.0,336.0,393.0,461.0,470.0,0.0,0.0
9,800,400.0,0.0,64.0,393.0,37.0,507.0,393.0,0.0
10,800,343.0,0.0,336.0,0.0,393.0,900.0,0.0,0.0
11,800,407.0,0.0,64.0,0.0,393.0,1293.0,0.0,0.0
12,800,743.0,0.0,336.0,0.0,0.0,1293.0,0.0,0.0
13,800,807.0,0.0,64.0,0.0,0.0,1293.0,0.0,0.0
14,800,1143.0,0.0,336.0,0.0,0.0,1293.0,0.0,194.0
15,40,1207.0,0.0,40.0,0.0,0.0,1099.0,0.0,191.0
16,40,1543.0,0.0,40.0,183.0,0.0,908.0,0.0,191.0
17,40,1400.0,0.0,40.0,203.0,0.0,717.0,0.0,203.0
18,40,1237.0,0.0,40.0,193.0,183.0,697.0,0.0,193.0
19,40,1084.0,0.0,40.0,201.0,203.0,707.0,0.0,201.0
20,40,923.0,0.0,40.0,207.0,193.0,699.0,0.0,207.0
21,40,756.0,0.0,40.0,199.0,201.0,693.0,0.0,199.0
22,40,597.0,0.0,40.0,194.0,207.0,701.0,0.0,194.0
23,40,443.0,0.0,40.0,205.0,199.0,706.0,0.0,205.0
24,40,278.0,0.0,40.0,204.0,194.0,695.0,0.0,204.0
25,40,114.0,65.0,40.0,114.0,205.0,696.0,0.0,179.0
26,40,40.0,233.0,40.0,32.0,204.0,721.0,0.0,200.0
27,40,48.0,470.0,40.0,32.0,114.0,635.0,65.0,204.0
28,40,56.0,791.0,40.0,35.0,32.0,463.0,233.0,188.0
29,40,61.0,1184.0,40.0,37.0,32.0,307.0,470.0,193.0
30,40,64.0,1617.0,40.0,37.0,35.0,149.0,791.0,202.0
31,40,67.0,2003.0,40.0,37.0,37.0,37.0,1184.0,184.0
32,40,70.0,2428.0,40.0,38.0,37.0,44.0,1617.0,244.0
33,40,72.0,2808.0,40.0,38.0,37.0,51.0,2003.0,336.0
34,40,74.0,3228.0,40.0,39.0,38.0,57.0,2428.0,396.0
35,40,75.0,3605.0,40.0,39.0,38.0,61.0,2808.0,504.0
36,40,76.0,4020.0,40.0,40.0,39.0,64.0,3228.0,396.0
37,40,76.0,4395.0,40.0,39.0,39.0,68.0,3605.0,504.0
38,40,77.0,4808.0,40.0,40.0,40.0,71.0,4020.0,396.0
39,40,77.0,5182.0,40.0,40.0,39.0,72.0,4395.0,504.0
40,40,77.0,5593.0,40.0,40.0,40.0,73.0,4808.0,396.0
41,40,77.0,5967.0,40.0,39.0,40.0,75.0,5182.0,504.0
42,40,78.0,6377.0,40.0,40.0,40.0,76.0,5593.0,396.0
43,40,78.0,6751.0,40.0,40.0,39.0,76.0,5967.0,504.0
44,40,78.0,7160.0,40.0,40.0,40.0,76.0,6377.0,396.0
45,40,78.0,7534.0,40.0,40.0,40.0,77.0,6751.0,504.0
46,40,78.0,7942.0,40.0,40.0,40.0,77.0,7160.0,396.0
47,40,78.0,8317.0,40.0,39.0,40.0,78.0,7534.0,504.0
48,40,79.0,8725.0,40.0,40.0,40.0,78.0,7942.0,396.0
49,40,79.0,9099.0,40.0,40.0,39.0,77.0,8317.0,504.0
50,40,79.0,9507.0,40.0,40.0,40.0,78.0,8725.0,396.0
51,40,79.0,9881.0,40.0,40.0,40.0,78.0,9099.0,504.0
52,40,79.0,10288.0,40.0,40.0,40.0,78.0,9507.0,396.0
53,40,79.0,10662.0,40.0,40.0,40.0,79.0,9881.0,504.0
54,40,79.0,11069.0,40.0,40.0,40.0,79.0,10288.0,396.0
55,40,79.0,11443.0,40.0,40.0,40.0,79.0,10662.0,504.0
56,40,79.0,11850.0,40.0,40.0,40.0,79.0,11069.0,396.0
57,40,79.0,12224.0,40.0,40.0,40.0,79.0,11443.0,504.0
58,800,79.0,12631.0,800.0,40.0,40.0,79.0,11850.0,396.0
59,800,79.0,13005.0,800.0,40.0,40.0,79.0,12224.0,504.0
60,800,839.0,13026.0,800.0,426.0,40.0,79.0,12631.0,396.0
61,800,1213.0,12825.0,800.0,615.0,40.0,79.0,13005.0,504.0
62,800,1398.0,12377.0,800.0,705.0,426.0,465.0,13026.0,396.0
63,800,1493.0,11853.0,800.0,753.0,615.0,844.0,12825.0,504.0
64,800,1540.0,11199.0,800.0,773.0,705.0,1119.0,12377.0,366.0
65,800,1567.0,10546.0,800.0,788.0,753.0,1305.0,11853.0,271.0
66,800,1579.0,9810.0,800.0,791.0,773.0,1419.0,11199.0,16.0
67,800,1588.0,9109.0,800.0,797.0,788.0,1498.0,10546.0,0.0
68,800,1591.0,8347.0,800.0,796.0,791.0,1540.0,9810.0,0.0
