t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,600.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,208.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,299.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,402.0
4,800,1184.0,812.0,728.0,757.0,533.0,533.0,1267.0,491.0
5,800,911.0,0.0,-328.0,812.0,383.0,598.0,884.0,409.0
6,800,827.0,0.0,728.0,459.0,757.0,1012.0,812.0,374.0
7,800,40.0,0.0,-328.0,0.0,812.0,1253.0,0.0,263.0
8,800,768.0,0.0,728.0,504.0,459.0,1016.0,0.0,2.0
9,800,-64.0,0.0,-328.0,0.0,0.0,396.0,0.0,0.0
10,800,664.0,0.0,728.0,0.0,504.0,900.0,0.0,0.0
11,800,336.0,0.0,-328.0,0.0,0.0,900.0,0.0,0.0
12,800,1064.0,0.0,728.0,0.0,0.0,900.0,0.0,0.0
13,800,736.0,0.0,-328.0,0.0,0.0,900.0,0.0,0.0
14,800,1464.0,0.0,728.0,122.0,0.0,900.0,0.0,122.0
15,40,1014.0,0.0,-328.0,196.0,0.0,778.0,0.0,196.0
16,40,1546.0,0.0,40.0,197.0,122.0,704.0,0.0,197.0
17,40,1021.0,0.0,40.0,223.0,196.0,703.0,0.0,223.0
18,40,838.0,0.0,40.0,187.0,197.0,677.0,0.0,187.0
19,40,691.0,0.0,40.0,209.0,223.0,713.0,0.0,209.0
20,40,522.0,0.0,40.0,202.0,187.0,691.0,0.0,202.0
21,40,360.0,0.0,40.0,196.0,209.0,698.0,0.0,196.0
22,40,204.0,0.0,40.0,203.0,202.0,704.0,0.0,203.0
23,800,41.0,174.0,534.0,41.0,196.0,697.0,0.0,215.0
24,800,40.0,348.0,214.0,27.0,203.0,685.0,0.0,201.0
25,800,547.0,353.0,539.0,369.0,41.0,525.0,174.0,200.0
26,800,392.0,459.0,320.0,263.0,27.0,352.0,348.0,195.0
27,800,668.0,0.0,80.0,668.0,369.0,526.0,353.0,204.0
28,800,320.0,0.0,320.0,302.0,263.0,585.0,459.0,196.0
29,800,98.0,0.0,80.0,0.0,668.0,1057.0,0.0,191.0
30,800,418.0,0.0,320.0,0.0,302.0,1168.0,0.0,181.0
31,800,498.0,0.0,80.0,113.0,0.0,987.0,0.0,200.0
32,800,705.0,0.0,320.0,177.0,0.0,787.0,0.0,177.0
33,800,608.0,0.0,80.0,204.0,113.0,723.0,0.0,204.0
34,800,724.0,0.0,320.0,200.0,177.0,696.0,0.0,200.0
35,800,604.0,0.0,80.0,179.0,204.0,700.0,0.0,179.0
36,800,745.0,0.0,320.0,195.0,200.0,721.0,0.0,195.0
37,800,630.0,0.0,80.0,175.0,179.0,705.0,0.0,175.0
38,800,775.0,0.0,320.0,208.0,195.0,725.0,0.0,208.0
39,800,647.0,0.0,80.0,214.0,175.0,692.0,0.0,214.0
40,800,753.0,0.0,320.0,205.0,208.0,686.0,0.0,205.0
41,800,628.0,0.0,80.0,227.0,214.0,695.0,0.0,227.0
42,800,721.0,0.0,320.0,178.0,205.0,673.0,0.0,178.0
43,800,623.0,0.0,80.0,186.0,227.0,722.0,0.0,186.0
44,800,757.0,0.0,320.0,203.0,178.0,714.0,0.0,203.0
45,800,634.0,0.0,80.0,192.0,186.0,697.0,0.0,192.0
46,800,762.0,0.0,320.0,197.0,203.0,708.0,0.0,197.0
47,800,645.0,0.0,80.0,212.0,192.0,703.0,0.0,212.0
48,800,753.0,0.0,320.0,197.0,197.0,688.0,0.0,197.0
49,800,636.0,0.0,80.0,206.0,212.0,703.0,0.0,206.0
50,800,750.0,0.0,320.0,193.0,197.0,694.0,0.0,193.0
51,800,637.0,0.0,80.0,182.0,206.0,707.0,0.0,182.0
52,800,775.0,0.0,320.0,215.0,193.0,718.0,0.0,215.0
53,800,640.0,0.0,80.0,210.0,182.0,685.0,0.0,210.0
54,800,750.0,0.0,320.0,196.0,215.0,690.0,0.0,196.0
55,800,634.0,0.0,80.0,206.0,210.0,704.0,0.0,206.0
56,800,748.0,0.0,320.0,189.0,196.0,694.0,0.0,189.0
57,800,639.0,0.0,80.0,188.0,206.0,711.0,0.0,188.0
58,800,771.0,0.0,320.0,204.0,189.0,712.0,0.0,204.0
59,800,647.0,0.0,80.0,204.0,188.0,696.0,0.0,204.0
60,800,763.0,0.0,320.0,181.0,204.0,696.0,0.0,181.0
61,800,662.0,0.0,80.0,204.0,204.0,719.0,0.0,204.0
62,800,778.0,0.0,320.0,200.0,181.0,696.0,0.0,200.0
63,800,658.0,0.0,80.0,194.0,204.0,700.0,0.0,194.0
64,800,784.0,0.0,320.0,192.0,200.0,706.0,0.0,192.0
65,800,672.0,0.0,80.0,197.0,194.0,708.0,0.0,197.0
66,800,795.0,0.0,320.0,219.0,192.0,703.0,0.0,219.0
67,800,656.0,0.0,80.0,199.0,197.0,681.0,0.0,199.0
68,800,777.0,0.0,320.0,194.0,219.0,701.0,0.0,194.0
69,800,663.0,0.0,80.0,223.0,199.0,706.0,0.0,223.0
70,800,760.0,0.0,320.0,197.0,194.0,677.0,0.0,197.0
71,800,643.0,0.0,80.0,196.0,223.0,703.0,0.0,196.0
72,800,767.0,0.0,320.0,193.0,197.0,704.0,0.0,193.0
73,800,654.0,0.0,80.0,198.0,196.0,707.0,0.0,198.0
74,800,776.0,0.0,320.0,211.0,193.0,702.0,0.0,211.0
75,800,645.0,0.0,80.0,214.0,198.0,689.0,0.0,214.0
76,800,751.0,0.0,320.0,213.0,211.0,686.0,0.0,213.0
77,800,618.0,0.0,80.0,203.0,214.0,687.0,0.0,203.0
78,800,735.0,0.0,320.0,176.0,213.0,697.0,0.0,176.0
79,800,639.0,0.0,80.0,210.0,203.0,724.0,0.0,210.0
