t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,589.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,197.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,305.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,392.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,498.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,402.0
6,800,827.0,0.0,730.0,463.0,757.0,1012.0,814.0,387.0
7,800,34.0,0.0,-330.0,0.0,814.0,1251.0,0.0,262.0
8,800,764.0,0.0,730.0,499.0,463.0,1019.0,0.0,17.0
9,800,-65.0,0.0,-330.0,0.0,0.0,401.0,0.0,0.0
10,800,665.0,0.0,730.0,0.0,499.0,900.0,0.0,0.0
11,800,335.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1065.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,735.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
14,800,1465.0,0.0,730.0,169.0,0.0,900.0,0.0,169.0
15,40,966.0,0.0,-330.0,189.0,0.0,731.0,0.0,189.0
16,40,1507.0,0.0,40.0,178.0,169.0,711.0,0.0,178.0
17,40,999.0,0.0,40.0,178.0,189.0,722.0,0.0,178.0
18,40,861.0,0.0,40.0,232.0,178.0,722.0,0.0,232.0
19,40,669.0,0.0,40.0,196.0,178.0,668.0,0.0,196.0
20,40,513.0,0.0,40.0,189.0,232.0,704.0,0.0,189.0
21,40,364.0,0.0,40.0,196.0,196.0,711.0,0.0,196.0
22,40,208.0,0.0,40.0,201.0,189.0,704.0,0.0,201.0
23,40,47.0,152.0,40.0,47.0,196.0,699.0,0.0,199.0
24,40,40.0,332.0,40.0,28.0,201.0,701.0,0.0,208.0
25,40,52.0,652.0,40.0,35.0,47.0,540.0,152.0,203.0
26,40,57.0,1001.0,40.0,34.0,28.0,365.0,332.0,203.0
27,40,63.0,1473.0,40.0,37.0,35.0,197.0,652.0,189.0
28,40,66.0,1828.0,40.0,36.0,34.0,42.0,1001.0,212.0
29,40,70.0,2286.0,40.0,39.0,37.0,37.0,1473.0,191.0
30,40,71.0,2635.0,40.0,38.0,36.0,48.0,1828.0,371.0
31,40,73.0,3087.0,40.0,39.0,39.0,55.0,2286.0,378.0
32,40,74.0,3433.0,40.0,39.0,38.0,60.0,2635.0,522.0
33,40,75.0,3881.0,40.0,39.0,39.0,63.0,3087.0,378.0
34,40,76.0,4225.0,40.0,39.0,39.0,67.0,3433.0,522.0
35,40,77.0,4670.0,40.0,40.0,39.0,69.0,3881.0,378.0
36,40,77.0,5012.0,40.0,40.0,39.0,71.0,4225.0,522.0
37,40,77.0,5455.0,40.0,40.0,40.0,73.0,4670.0,378.0
38,40,77.0,5798.0,40.0,39.0,40.0,75.0,5012.0,522.0
39,40,78.0,6240.0,40.0,40.0,40.0,75.0,5455.0,378.0
40,40,78.0,6582.0,40.0,40.0,39.0,75.0,5798.0,522.0
41,40,78.0,7023.0,40.0,40.0,40.0,76.0,6240.0,378.0
42,40,78.0,7365.0,40.0,40.0,40.0,77.0,6582.0,522.0
43,40,78.0,7805.0,40.0,40.0,40.0,77.0,7023.0,378.0
44,40,78.0,8148.0,40.0,39.0,40.0,78.0,7365.0,522.0
45,40,79.0,8588.0,40.0,40.0,40.0,78.0,7805.0,378.0
46,40,79.0,8930.0,40.0,40.0,39.0,77.0,8148.0,522.0
47,40,79.0,9369.0,40.0,40.0,40.0,78.0,8588.0,378.0
48,800,79.0,9711.0,800.0,40.0,40.0,79.0,8930.0,522.0
49,800,79.0,10150.0,800.0,40.0,40.0,79.0,9369.0,378.0
50,800,839.0,10105.0,800.0,427.0,40.0,79.0,9711.0,522.0
51,800,1212.0,9964.0,800.0,620.0,40.0,79.0,10150.0,378.0
52,800,1392.0,9456.0,800.0,702.0,427.0,466.0,10105.0,522.0
53,800,1490.0,8990.0,800.0,756.0,620.0,847.0,9964.0,378.0
54,800,1534.0,8285.0,800.0,769.0,702.0,1118.0,9456.0,471.0
