t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,598.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,220.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,300.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,433.0
4,800,1184.0,809.0,725.0,756.0,533.0,533.0,1267.0,467.0
5,800,912.0,0.0,-325.0,809.0,383.0,602.0,884.0,433.0
6,800,828.0,0.0,725.0,455.0,756.0,1012.0,809.0,360.0
7,800,48.0,0.0,-325.0,0.0,809.0,1254.0,0.0,295.0
8,800,773.0,0.0,725.0,570.0,455.0,1007.0,0.0,0.0
9,800,-122.0,0.0,-325.0,0.0,0.0,330.0,0.0,0.0
10,800,603.0,0.0,725.0,0.0,570.0,900.0,0.0,0.0
11,800,278.0,0.0,-325.0,0.0,0.0,900.0,0.0,0.0
12,800,1003.0,0.0,725.0,0.0,0.0,900.0,0.0,0.0
13,800,678.0,0.0,-325.0,0.0,0.0,900.0,0.0,0.0
14,800,1403.0,0.0,725.0,93.0,0.0,900.0,0.0,93.0
15,40,985.0,0.0,-325.0,185.0,0.0,807.0,0.0,185.0
16,40,1525.0,0.0,40.0,208.0,93.0,715.0,0.0,208.0
17,40,992.0,0.0,40.0,194.0,185.0,692.0,0.0,194.0
18,40,838.0,0.0,40.0,194.0,208.0,706.0,0.0,194.0
19,800,684.0,0.0,360.0,205.0,194.0,706.0,0.0,205.0
20,800,519.0,0.0,40.0,192.0,194.0,695.0,0.0,192.0
21,800,687.0,0.0,360.0,202.0,205.0,708.0,0.0,202.0
22,800,525.0,0.0,40.0,191.0,192.0,698.0,0.0,191.0
23,800,694.0,0.0,360.0,198.0,202.0,709.0,0.0,198.0
24,800,536.0,0.0,40.0,196.0,191.0,702.0,0.0,196.0
25,800,700.0,0.0,360.0,195.0,198.0,704.0,0.0,195.0
26,800,545.0,0.0,40.0,191.0,196.0,705.0,0.0,191.0
27,800,714.0,0.0,360.0,199.0,195.0,709.0,0.0,199.0
28,800,555.0,0.0,40.0,201.0,191.0,701.0,0.0,201.0
29,800,714.0,0.0,360.0,209.0,199.0,699.0,0.0,209.0
30,800,545.0,0.0,40.0,194.0,201.0,691.0,0.0,194.0
31,800,711.0,0.0,360.0,200.0,209.0,706.0,0.0,200.0
32,800,551.0,0.0,40.0,222.0,194.0,700.0,0.0,222.0
33,800,689.0,0.0,360.0,203.0,200.0,678.0,0.0,203.0
34,800,526.0,0.0,40.0,204.0,222.0,697.0,0.0,204.0
35,800,682.0,0.0,360.0,204.0,203.0,696.0,0.0,204.0
36,800,518.0,0.0,40.0,182.0,204.0,696.0,0.0,182.0
37,800,696.0,0.0,360.0,197.0,204.0,718.0,0.0,197.0
38,800,539.0,0.0,40.0,178.0,182.0,703.0,0.0,178.0
39,800,721.0,0.0,360.0,208.0,197.0,722.0,0.0,208.0
40,800,553.0,0.0,40.0,217.0,178.0,692.0,0.0,217.0
41,800,696.0,0.0,360.0,194.0,208.0,683.0,0.0,194.0
42,800,542.0,0.0,40.0,217.0,217.0,706.0,0.0,217.0
43,800,685.0,0.0,360.0,188.0,194.0,683.0,0.0,188.0
44,800,537.0,0.0,40.0,188.0,217.0,712.0,0.0,188.0
45,800,709.0,0.0,360.0,205.0,188.0,712.0,0.0,205.0
46,800,544.0,0.0,40.0,191.0,188.0,695.0,0.0,191.0
47,800,713.0,0.0,360.0,195.0,205.0,709.0,0.0,195.0
48,800,558.0,0.0,40.0,210.0,191.0,705.0,0.0,210.0
49,800,708.0,0.0,360.0,190.0,195.0,690.0,0.0,190.0
50,800,558.0,0.0,40.0,197.0,210.0,710.0,0.0,197.0
51,800,721.0,0.0,360.0,198.0,190.0,703.0,0.0,198.0
52,800,563.0,0.0,40.0,203.0,197.0,702.0,0.0,203.0
53,800,720.0,0.0,360.0,207.0,198.0,697.0,0.0,207.0
54,800,553.0,0.0,40.0,198.0,203.0,693.0,0.0,198.0
55,800,715.0,0.0,360.0,188.0,207.0,702.0,0.0,188.0
56,800,567.0,0.0,40.0,210.0,198.0,712.0,0.0,210.0
57,800,717.0,0.0,360.0,228.0,188.0,690.0,0.0,228.0
58,800,529.0,0.0,40.0,208.0,210.0,672.0,0.0,208.0
59,800,681.0,0.0,360.0,205.0,228.0,692.0,0.0,205.0
60,800,516.0,0.0,40.0,196.0,208.0,695.0,0.0,196.0
61,800,680.0,0.0,360.0,197.0,205.0,704.0,0.0,197.0
62,800,523.0,0.0,40.0,186.0,196.0,703.0,0.0,186.0
63,800,697.0,0.0,360.0,206.0,197.0,714.0,0.0,206.0
64,800,531.0,0.0,40.0,198.0,186.0,694.0,0.0,198.0
65,800,693.0,0.0,360.0,212.0,206.0,702.0,0.0,212.0
66,800,521.0,0.0,40.0,189.0,198.0,688.0,0.0,189.0
67,800,692.0,0.0,360.0,213.0,212.0,711.0,0.0,213.0
68,800,519.0,0.0,40.0,196.0,189.0,687.0,0.0,196.0
69,800,683.0,0.0,360.0,193.0,213.0,704.0,0.0,193.0
70,800,530.0,0.0,40.0,195.0,196.0,707.0,0.0,195.0
71,800,695.0,0.0,360.0,193.0,193.0,705.0,0.0,193.0
72,800,542.0,0.0,40.0,179.0,195.0,707.0,0.0,179.0
73,800,723.0,0.0,360.0,206.0,193.0,721.0,0.0,206.0
74,800,557.0,0.0,40.0,207.0,179.0,694.0,0.0,207.0
75,800,710.0,0.0,360.0,212.0,206.0,693.0,0.0,212.0
76,800,538.0,0.0,40.0,207.0,207.0,688.0,0.0,207.0
77,800,691.0,0.0,360.0,206.0,212.0,693.0,0.0,206.0
78,800,525.0,0.0,40.0,183.0,207.0,694.0,0.0,183.0
79,800,702.0,0.0,360.0,201.0,206.0,717.0,0.0,201.0
