t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,601.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,196.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,306.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,401.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,499.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,401.0
6,800,827.0,0.0,729.0,459.0,757.0,1013.0,813.0,374.0
7,800,39.0,0.0,-329.0,0.0,813.0,1254.0,0.0,266.0
8,800,768.0,0.0,729.0,500.0,459.0,1016.0,0.0,1.0
9,800,-61.0,0.0,-329.0,0.0,0.0,400.0,0.0,0.0
10,800,668.0,0.0,729.0,0.0,500.0,900.0,0.0,0.0
11,800,339.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
12,800,1068.0,0.0,729.0,0.0,0.0,900.0,0.0,0.0
13,800,739.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
14,800,1468.0,0.0,729.0,174.0,0.0,900.0,0.0,174.0
15,40,965.0,0.0,-329.0,202.0,0.0,726.0,0.0,202.0
16,40,1492.0,0.0,40.0,206.0,174.0,698.0,0.0,206.0
17,40,957.0,0.0,40.0,196.0,202.0,694.0,0.0,196.0
18,40,801.0,0.0,40.0,201.0,206.0,704.0,0.0,201.0
19,40,640.0,0.0,40.0,209.0,196.0,699.0,0.0,209.0
20,40,471.0,0.0,40.0,189.0,201.0,691.0,0.0,189.0
21,40,322.0,0.0,40.0,196.0,209.0,711.0,0.0,196.0
22,40,166.0,22.0,40.0,166.0,189.0,704.0,0.0,188.0
23,40,40.0,173.0,40.0,36.0,196.0,712.0,0.0,187.0
24,800,44.0,370.0,730.0,30.0,166.0,691.0,22.0,205.0
25,800,54.0,680.0,350.0,35.0,36.0,522.0,173.0,194.0
26,800,749.0,634.0,684.0,462.0,30.0,358.0,370.0,219.0
27,800,637.0,712.0,428.0,406.0,35.0,174.0,680.0,212.0
28,800,915.0,0.0,-28.0,903.0,462.0,462.0,634.0,199.0
29,800,440.0,0.0,428.0,320.0,406.0,631.0,712.0,242.0
30,800,92.0,0.0,-28.0,0.0,903.0,1292.0,0.0,156.0
31,800,520.0,0.0,428.0,0.0,320.0,1456.0,0.0,202.0
32,800,492.0,0.0,-28.0,0.0,0.0,1254.0,0.0,185.0
33,800,920.0,0.0,428.0,18.0,0.0,1069.0,0.0,187.0
34,800,874.0,0.0,-28.0,203.0,0.0,882.0,0.0,203.0
35,800,1099.0,0.0,428.0,205.0,18.0,697.0,0.0,205.0
36,800,866.0,0.0,-28.0,197.0,203.0,695.0,0.0,197.0
37,800,1097.0,0.0,428.0,198.0,205.0,703.0,0.0,198.0
38,800,871.0,0.0,-28.0,206.0,197.0,702.0,0.0,206.0
39,800,1093.0,0.0,428.0,211.0,198.0,694.0,0.0,211.0
40,800,854.0,0.0,-28.0,215.0,206.0,689.0,0.0,215.0
41,800,1067.0,0.0,428.0,205.0,211.0,685.0,0.0,205.0
42,800,834.0,0.0,-28.0,209.0,215.0,695.0,0.0,209.0
43,800,1053.0,0.0,428.0,199.0,205.0,691.0,0.0,199.0
44,800,826.0,0.0,-28.0,204.0,209.0,701.0,0.0,204.0
45,800,1050.0,0.0,428.0,183.0,199.0,696.0,0.0,183.0
46,800,839.0,0.0,-28.0,197.0,204.0,717.0,0.0,197.0
47,800,1070.0,0.0,428.0,189.0,183.0,703.0,0.0,189.0
48,800,853.0,0.0,-28.0,200.0,197.0,711.0,0.0,200.0
49,800,1081.0,0.0,428.0,208.0,189.0,700.0,0.0,208.0
50,800,845.0,0.0,-28.0,210.0,200.0,692.0,0.0,210.0
51,800,1063.0,0.0,428.0,210.0,208.0,690.0,0.0,210.0
52,800,825.0,0.0,-28.0,222.0,210.0,690.0,0.0,222.0
53,800,1031.0,0.0,428.0,209.0,210.0,678.0,0.0,209.0
54,800,794.0,0.0,-28.0,199.0,222.0,691.0,0.0,199.0
55,800,1023.0,0.0,428.0,191.0,209.0,701.0,0.0,191.0
56,800,804.0,0.0,-28.0,196.0,199.0,709.0,0.0,196.0
57,800,1036.0,0.0,428.0,211.0,191.0,704.0,0.0,211.0
58,800,797.0,0.0,-28.0,189.0,196.0,689.0,0.0,189.0
59,800,1036.0,0.0,428.0,210.0,211.0,711.0,0.0,210.0
60,800,798.0,0.0,-28.0,206.0,189.0,690.0,0.0,206.0
61,800,1020.0,0.0,428.0,197.0,210.0,694.0,0.0,197.0
62,800,795.0,0.0,-28.0,199.0,206.0,703.0,0.0,199.0
63,800,1024.0,0.0,428.0,207.0,197.0,701.0,0.0,207.0
64,800,789.0,0.0,-28.0,222.0,199.0,693.0,0.0,222.0
65,800,995.0,0.0,428.0,205.0,207.0,678.0,0.0,205.0
66,800,762.0,0.0,-28.0,200.0,222.0,695.0,0.0,200.0
67,800,990.0,0.0,428.0,205.0,205.0,700.0,0.0,205.0
