t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,578.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,211.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,278.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,404.0
4,800,1184.0,813.0,729.0,757.0,533.0,533.0,1267.0,478.0
5,800,911.0,0.0,-329.0,813.0,383.0,597.0,884.0,422.0
6,800,827.0,0.0,729.0,461.0,757.0,1009.0,813.0,361.0
7,800,37.0,0.0,-329.0,0.0,813.0,1252.0,0.0,260.0
8,800,766.0,0.0,729.0,445.0,461.0,1015.0,0.0,0.0
9,800,-8.0,0.0,-329.0,0.0,0.0,455.0,0.0,0.0
10,800,721.0,0.0,729.0,0.0,445.0,900.0,0.0,0.0
11,800,392.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
12,800,1121.0,0.0,729.0,0.0,0.0,900.0,0.0,0.0
13,800,792.0,0.0,-329.0,0.0,0.0,900.0,0.0,0.0
14,800,1521.0,0.0,729.0,183.0,0.0,900.0,0.0,183.0
15,40,1009.0,0.0,-329.0,211.0,0.0,717.0,0.0,211.0
16,40,1527.0,0.0,40.0,199.0,183.0,689.0,0.0,199.0
17,40,999.0,0.0,40.0,200.0,211.0,701.0,0.0,200.0
18,40,839.0,0.0,40.0,202.0,199.0,700.0,0.0,202.0
19,40,677.0,0.0,40.0,210.0,200.0,698.0,0.0,210.0
20,40,507.0,0.0,40.0,207.0,202.0,690.0,0.0,207.0
21,40,340.0,0.0,40.0,203.0,210.0,693.0,0.0,203.0
22,40,177.0,28.0,40.0,177.0,207.0,697.0,0.0,205.0
23,40,40.0,187.0,40.0,35.0,203.0,695.0,0.0,194.0
24,40,45.0,395.0,40.0,31.0,177.0,678.0,28.0,211.0
25,40,54.0,727.0,40.0,35.0,35.0,502.0,187.0,208.0
26,40,59.0,1099.0,40.0,35.0,31.0,325.0,395.0,199.0
27,40,64.0,1555.0,40.0,37.0,35.0,161.0,727.0,204.0
28,40,67.0,1919.0,40.0,37.0,35.0,35.0,1099.0,199.0
29,40,70.0,2365.0,40.0,38.0,37.0,43.0,1555.0,223.0
30,40,72.0,2725.0,40.0,38.0,37.0,52.0,1919.0,373.0
31,40,74.0,3165.0,40.0,39.0,38.0,56.0,2365.0,376.0
32,40,75.0,3522.0,40.0,39.0,38.0,61.0,2725.0,524.0
33,40,76.0,3957.0,40.0,40.0,39.0,64.0,3165.0,376.0
34,40,76.0,4313.0,40.0,39.0,39.0,68.0,3522.0,524.0
35,40,77.0,4745.0,40.0,40.0,40.0,70.0,3957.0,376.0
36,40,77.0,5100.0,40.0,40.0,39.0,72.0,4313.0,524.0
37,40,77.0,5530.0,40.0,40.0,40.0,73.0,4745.0,376.0
38,40,77.0,5886.0,40.0,39.0,40.0,75.0,5100.0,524.0
39,40,78.0,6315.0,40.0,40.0,40.0,75.0,5530.0,376.0
40,40,78.0,6670.0,40.0,40.0,39.0,75.0,5886.0,524.0
41,40,78.0,7098.0,40.0,40.0,40.0,76.0,6315.0,376.0
42,40,78.0,7453.0,40.0,40.0,40.0,77.0,6670.0,524.0
43,40,78.0,7880.0,40.0,40.0,40.0,77.0,7098.0,376.0
44,40,78.0,8236.0,40.0,39.0,40.0,78.0,7453.0,524.0
45,40,79.0,8663.0,40.0,40.0,40.0,78.0,7880.0,376.0
46,40,79.0,9018.0,40.0,40.0,39.0,77.0,8236.0,524.0
47,40,79.0,9444.0,40.0,40.0,40.0,78.0,8663.0,376.0
48,40,79.0,9799.0,40.0,40.0,40.0,79.0,9018.0,524.0
49,40,79.0,10225.0,40.0,40.0,40.0,79.0,9444.0,376.0
50,40,79.0,10580.0,40.0,40.0,40.0,79.0,9799.0,524.0
51,40,79.0,11006.0,40.0,40.0,40.0,79.0,10225.0,376.0
52,40,79.0,11361.0,40.0,40.0,40.0,79.0,10580.0,524.0
53,40,79.0,11787.0,40.0,40.0,40.0,79.0,11006.0,376.0
54,40,79.0,12142.0,40.0,40.0,40.0,79.0,11361.0,524.0
55,40,79.0,12568.0,40.0,40.0,40.0,79.0,11787.0,376.0
56,40,79.0,12923.0,40.0,40.0,40.0,79.0,12142.0,524.0
57,40,79.0,13349.0,40.0,40.0,40.0,79.0,12568.0,376.0
58,40,79.0,13704.0,40.0,40.0,40.0,79.0,12923.0,524.0
59,40,79.0,14130.0,40.0,40.0,40.0,79.0,13349.0,376.0
60,40,79.0,14485.0,40.0,40.0,40.0,79.0,13704.0,524.0
61,40,79.0,14911.0,40.0,40.0,40.0,79.0,14130.0,376.0
62,40,79.0,15266.0,40.0,40.0,40.0,79.0,14485.0,524.0
63,40,79.0,15692.0,40.0,40.0,40.0,79.0,14911.0,376.0
64,40,79.0,16048.0,40.0,39.0,40.0,79.0,15266.0,524.0
65,40,80.0,16473.0,40.0,40.0,40.0,79.0,15692.0,376.0
66,40,80.0,16829.0,40.0,40.0,39.0,79.0,16048.0,524.0
67,40,80.0,17253.0,40.0,40.0,40.0,79.0,16473.0,376.0
68,40,80.0,17609.0,40.0,40.0,40.0,80.0,16829.0,524.0
69,40,80.0,18033.0,40.0,40.0,40.0,80.0,17253.0,376.0
70,40,80.0,18389.0,40.0,40.0,40.0,80.0,17609.0,524.0
71,40,80.0,18813.0,40.0,40.0,40.0,80.0,18033.0,376.0
72,40,80.0,19169.0,40.0,40.0,40.0,80.0,18389.0,524.0
73,40,80.0,19593.0,40.0,40.0,40.0,80.0,18813.0,376.0
74,40,80.0,19949.0,40.0,40.0,40.0,80.0,19169.0,524.0
75,40,80.0,20373.0,40.0,40.0,40.0,80.0,19593.0,376.0
76,40,80.0,20729.0,40.0,40.0,40.0,80.0,19949.0,524.0
77,40,80.0,21153.0,40.0,40.0,40.0,80.0,20373.0,376.0
78,40,80.0,21509.0,40.0,40.0,40.0,80.0,20729.0,524.0
79,40,80.0,21933.0,40.0,40.0,40.0,80.0,21153.0,376.0
80,40,80.0,22289.0,40.0,40.0,40.0,80.0,21509.0,524.0
81,40,80.0,22713.0,40.0,40.0,40.0,80.0,21933.0,376.0
82,40,80.0,23069.0,40.0,40.0,40.0,80.0,22289.0,524.0
83,40,80.0,23493.0,40.0,40.0,40.0,80.0,22713.0,376.0
84,40,80.0,23849.0,40.0,40.0,40.0,80.0,23069.0,524.0
85,40,80.0,24273.0,40.0,40.0,40.0,80.0,23493.0,376.0
86,40,80.0,24629.0,40.0,40.0,40.0,80.0,23849.0,524.0
87,40,80.0,25053.0,40.0,40.0,40.0,80.0,24273.0,376.0
88,40,80.0,25409.0,40.0,40.0,40.0,80.0,24629.0,524.0
89,40,80.0,25833.0,40.0,40.0,40.0,80.0,25053.0,376.0
90,40,80.0,26189.0,40.0,40.0,40.0,80.0,25409.0,524.0
91,40,80.0,26613.0,40.0,40.0,40.0,80.0,25833.0,376.0
92,40,80.0,26969.0,40.0,40.0,40.0,80.0,26189.0,524.0
93,40,80.0,27393.0,40.0,40.0,40.0,80.0,26613.0,376.0
94,40,80.0,27749.0,40.0,40.0,40.0,80.0,26969.0,524.0
95,40,80.0,28173.0,40.0,40.0,40.0,80.0,27393.0,376.0
96,40,80.0,28529.0,40.0,40.0,40.0,80.0,27749.0,524.0
97,40,80.0,28953.0,40.0,40.0,40.0,80.0,28173.0,376.0
98,40,80.0,29309.0,40.0,40.0,40.0,80.0,28529.0,524.0
99,40,80.0,29733.0,40.0,40.0,40.0,80.0,28953.0,376.0
100,40,80.0,30089.0,40.0,40.0,40.0,80.0,29309.0,524.0
101,40,80.0,30513.0,40.0,40.0,40.0,80.0,29733.0,376.0
102,40,80.0,30869.0,40.0,40.0,40.0,80.0,30089.0,524.0
103,40,80.0,31293.0,40.0,40.0,40.0,80.0,30513.0,376.0
104,40,80.0,31649.0,40.0,40.0,40.0,80.0,30869.0,524.0
105,40,80.0,32073.0,40.0,40.0,40.0,80.0,31293.0,376.0
106,40,80.0,32429.0,40.0,40.0,40.0,80.0,31649.0,524.0
107,40,80.0,32853.0,40.0,40.0,40.0,80.0,32073.0,376.0
108,40,80.0,33209.0,40.0,40.0,40.0,80.0,32429.0,524.0
109,40,80.0,33633.0,40.0,40.0,40.0,80.0,32853.0,376.0
110,40,80.0,33989.0,40.0,40.0,40.0,80.0,33209.0,524.0
111,40,80.0,34413.0,40.0,40.0,40.0,80.0,33633.0,376.0
112,40,80.0,34769.0,40.0,40.0,40.0,80.0,33989.0,524.0
113,40,80.0,35193.0,40.0,40.0,40.0,80.0,34413.0,376.0
114,40,80.0,35549.0,40.0,40.0,40.0,80.0,34769.0,524.0
115,40,80.0,35973.0,40.0,40.0,40.0,80.0,35193.0,376.0
116,40,80.0,36329.0,40.0,40.0,40.0,80.0,35549.0,524.0
117,40,80.0,36753.0,40.0,40.0,40.0,80.0,35973.0,376.0
118,40,80.0,37109.0,40.0,40.0,40.0,80.0,36329.0,524.0
119,40,80.0,37533.0,40.0,40.0,40.0,80.0,36753.0,376.0
120,40,80.0,37889.0,40.0,40.0,40.0,80.0,37109.0,524.0
121,40,80.0,38313.0,40.0,40.0,40.0,80.0,37533.0,376.0
122,40,80.0,38669.0,40.0,40.0,40.0,80.0,37889.0,524.0
123,40,80.0,39093.0,40.0,40.0,40.0,80.0,38313.0,376.0
124,40,80.0,39449.0,40.0,40.0,40.0,80.0,38669.0,524.0
125,40,80.0,39873.0,40.0,40.0,40.0,80.0,39093.0,376.0
126,40,80.0,40229.0,40.0,40.0,40.0,80.0,39449.0,524.0
127,40,80.0,40653.0,40.0,40.0,40.0,80.0,39873.0,376.0
128,40,80.0,41009.0,40.0,40.0,40.0,80.0,40229.0,524.0
129,40,80.0,41433.0,40.0,40.0,40.0,80.0,40653.0,376.0
130,40,80.0,41789.0,40.0,40.0,40.0,80.0,41009.0,524.0
131,40,80.0,42213.0,40.0,40.0,40.0,80.0,41433.0,376.0
132,40,80.0,42569.0,40.0,40.0,40.0,80.0,41789.0,524.0
133,40,80.0,42993.0,40.0,40.0,40.0,80.0,42213.0,376.0
134,40,80.0,43349.0,40.0,40.0,40.0,80.0,42569.0,524.0
135,40,80.0,43773.0,40.0,40.0,40.0,80.0,42993.0,376.0
136,40,80.0,44129.0,40.0,40.0,40.0,80.0,43349.0,524.0
137,40,80.0,44553.0,40.0,40.0,40.0,80.0,43773.0,376.0
138,40,80.0,44909.0,40.0,40.0,40.0,80.0,44129.0,524.0
139,40,80.0,45333.0,40.0,40.0,40.0,80.0,44553.0,376.0
140,40,80.0,45689.0,40.0,40.0,40.0,80.0,44909.0,524.0
141,40,80.0,46113.0,40.0,40.0,40.0,80.0,45333.0,376.0
142,40,80.0,46469.0,40.0,40.0,40.0,80.0,45689.0,524.0
143,40,80.0,46893.0,40.0,40.0,40.0,80.0,46113.0,376.0
144,40,80.0,47249.0,40.0,40.0,40.0,80.0,46469.0,524.0
145,40,80.0,47673.0,40.0,40.0,40.0,80.0,46893.0,376.0
146,40,80.0,48029.0,40.0,40.0,40.0,80.0,47249.0,524.0
147,40,80.0,48453.0,40.0,40.0,40.0,80.0,47673.0,376.0
148,40,80.0,48809.0,40.0,40.0,40.0,80.0,48029.0,524.0
149,40,80.0,49233.0,40.0,40.0,40.0,80.0,48453.0,376.0
