t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,601.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,223.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,310.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,409.0
4,800,1184.0,811.0,727.0,757.0,533.0,533.0,1267.0,491.0
5,800,911.0,0.0,-327.0,811.0,383.0,599.0,884.0,409.0
6,800,827.0,0.0,727.0,455.0,757.0,1014.0,811.0,359.0
7,800,45.0,0.0,-327.0,0.0,811.0,1256.0,0.0,253.0
8,800,772.0,0.0,727.0,516.0,455.0,1017.0,0.0,0.0
9,800,-71.0,0.0,-327.0,0.0,0.0,384.0,0.0,0.0
10,800,656.0,0.0,727.0,0.0,516.0,900.0,0.0,0.0
11,800,329.0,0.0,-327.0,0.0,0.0,900.0,0.0,0.0
12,800,1056.0,0.0,727.0,0.0,0.0,900.0,0.0,0.0
13,800,729.0,0.0,-327.0,0.0,0.0,900.0,0.0,0.0
14,800,1456.0,0.0,727.0,124.0,0.0,900.0,0.0,124.0
15,40,1005.0,0.0,-327.0,182.0,0.0,776.0,0.0,182.0
16,40,1550.0,0.0,40.0,216.0,124.0,718.0,0.0,216.0
17,40,1007.0,0.0,40.0,191.0,182.0,684.0,0.0,191.0
18,40,856.0,0.0,40.0,195.0,216.0,709.0,0.0,195.0
19,40,701.0,0.0,40.0,209.0,191.0,705.0,0.0,209.0
20,40,532.0,0.0,40.0,200.0,195.0,691.0,0.0,200.0
21,40,372.0,0.0,40.0,218.0,209.0,700.0,0.0,218.0
22,40,194.0,0.0,40.0,188.0,200.0,682.0,0.0,188.0
23,40,46.0,149.0,40.0,46.0,218.0,712.0,0.0,195.0
24,40,40.0,317.0,40.0,27.0,188.0,705.0,0.0,195.0
25,40,53.0,631.0,40.0,35.0,46.0,556.0,149.0,200.0
26,40,58.0,977.0,40.0,35.0,27.0,383.0,317.0,213.0
27,40,63.0,1457.0,40.0,38.0,35.0,205.0,631.0,204.0
28,800,65.0,1803.0,800.0,36.0,35.0,36.0,977.0,205.0
29,800,69.0,2270.0,800.0,38.0,38.0,38.0,1457.0,187.0
30,800,831.0,2202.0,800.0,447.0,36.0,49.0,1803.0,386.0
31,800,1184.0,2049.0,800.0,652.0,38.0,54.0,2270.0,349.0
32,800,1332.0,1566.0,800.0,699.0,447.0,469.0,2202.0,545.0
33,800,1433.0,1101.0,701.0,782.0,652.0,837.0,2049.0,355.0
34,800,1451.0,0.0,-301.0,1239.0,699.0,1066.0,1566.0,456.0
35,800,913.0,0.0,701.0,599.0,782.0,1227.0,1101.0,82.0
36,800,13.0,0.0,-301.0,0.0,1239.0,1402.0,0.0,46.0
37,800,714.0,0.0,701.0,0.0,599.0,1955.0,0.0,0.0
38,800,413.0,0.0,-301.0,0.0,0.0,1955.0,0.0,0.0
39,800,1114.0,0.0,701.0,0.0,0.0,1955.0,0.0,0.0
40,800,813.0,0.0,-301.0,0.0,0.0,1955.0,0.0,0.0
41,800,1514.0,0.0,701.0,0.0,0.0,1955.0,0.0,0.0
