t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,593.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,194.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,296.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,399.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,501.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,399.0
6,800,827.0,0.0,730.0,461.0,757.0,1012.0,814.0,379.0
7,800,36.0,0.0,-330.0,0.0,814.0,1253.0,0.0,275.0
8,800,766.0,0.0,730.0,499.0,461.0,1014.0,0.0,11.0
9,800,-63.0,0.0,-330.0,0.0,0.0,401.0,0.0,0.0
10,800,667.0,0.0,730.0,0.0,499.0,900.0,0.0,0.0
11,800,337.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1067.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,737.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
14,800,1467.0,0.0,730.0,189.0,0.0,900.0,0.0,189.0
15,40,948.0,0.0,-330.0,185.0,0.0,711.0,0.0,185.0
16,800,1493.0,0.0,730.0,196.0,189.0,715.0,0.0,196.0
17,800,967.0,0.0,-330.0,211.0,185.0,704.0,0.0,211.0
18,800,1486.0,0.0,730.0,201.0,196.0,689.0,0.0,201.0
19,800,955.0,0.0,-330.0,184.0,211.0,699.0,0.0,184.0
20,800,1501.0,0.0,730.0,196.0,201.0,716.0,0.0,196.0
21,800,975.0,0.0,-330.0,198.0,184.0,704.0,0.0,198.0
22,800,1507.0,0.0,730.0,209.0,196.0,702.0,0.0,209.0
23,800,968.0,0.0,-330.0,193.0,198.0,691.0,0.0,193.0
24,800,1505.0,0.0,730.0,191.0,209.0,707.0,0.0,191.0
25,800,984.0,0.0,-330.0,193.0,193.0,709.0,0.0,193.0
26,800,1521.0,0.0,730.0,202.0,191.0,707.0,0.0,202.0
27,800,989.0,0.0,-330.0,199.0,193.0,698.0,0.0,199.0
28,800,1520.0,0.0,730.0,207.0,202.0,701.0,0.0,207.0
29,800,983.0,0.0,-330.0,197.0,199.0,693.0,0.0,197.0
30,800,1516.0,0.0,730.0,185.0,207.0,703.0,0.0,185.0
31,800,1001.0,0.0,-330.0,186.0,197.0,715.0,0.0,186.0
32,800,1545.0,0.0,730.0,198.0,185.0,714.0,0.0,198.0
33,800,1017.0,0.0,-330.0,199.0,186.0,702.0,0.0,199.0
34,800,1548.0,0.0,730.0,193.0,198.0,701.0,0.0,193.0
35,800,1025.0,0.0,-330.0,201.0,199.0,707.0,0.0,201.0
36,800,1554.0,0.0,730.0,195.0,193.0,699.0,0.0,195.0
37,800,1029.0,0.0,-330.0,191.0,201.0,705.0,0.0,191.0
38,800,1568.0,0.0,730.0,197.0,195.0,709.0,0.0,197.0
39,800,1041.0,0.0,-330.0,204.0,191.0,703.0,0.0,204.0
40,800,1567.0,0.0,730.0,198.0,197.0,696.0,0.0,198.0
41,800,1039.0,0.0,-330.0,184.0,204.0,702.0,0.0,184.0
42,800,1585.0,0.0,730.0,209.0,198.0,716.0,0.0,209.0
43,800,1046.0,0.0,-330.0,203.0,184.0,691.0,0.0,203.0
44,800,1573.0,0.0,730.0,212.0,209.0,697.0,0.0,212.0
45,800,1031.0,0.0,-330.0,195.0,203.0,688.0,0.0,195.0
46,800,1566.0,0.0,730.0,193.0,212.0,705.0,0.0,193.0
47,800,1043.0,0.0,-330.0,196.0,195.0,707.0,0.0,196.0
48,800,1577.0,0.0,730.0,194.0,193.0,704.0,0.0,194.0
49,800,1053.0,0.0,-330.0,201.0,196.0,706.0,0.0,201.0
50,800,1582.0,0.0,730.0,194.0,194.0,699.0,0.0,194.0
51,800,1058.0,0.0,-330.0,201.0,201.0,706.0,0.0,201.0
52,800,1587.0,0.0,730.0,205.0,194.0,699.0,0.0,205.0
53,800,1052.0,0.0,-330.0,199.0,201.0,695.0,0.0,199.0
