t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,587.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,211.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,290.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,408.0
4,800,1184.0,812.0,728.0,757.0,533.0,533.0,1267.0,484.0
5,800,911.0,0.0,-328.0,812.0,383.0,598.0,884.0,416.0
6,800,827.0,0.0,728.0,460.0,757.0,1011.0,812.0,371.0
7,800,39.0,0.0,-328.0,0.0,812.0,1252.0,0.0,272.0
8,800,767.0,0.0,728.0,494.0,460.0,1014.0,0.0,0.0
9,800,-55.0,0.0,-328.0,0.0,0.0,406.0,0.0,0.0
10,800,673.0,0.0,728.0,0.0,494.0,900.0,0.0,0.0
11,800,345.0,0.0,-328.0,0.0,0.0,900.0,0.0,0.0
12,800,1073.0,0.0,728.0,0.0,0.0,900.0,0.0,0.0
13,800,745.0,0.0,-328.0,0.0,0.0,900.0,0.0,0.0
14,800,1473.0,0.0,728.0,123.0,0.0,900.0,0.0,123.0
15,40,1022.0,0.0,-328.0,194.0,0.0,777.0,0.0,194.0
16,40,1556.0,0.0,40.0,205.0,123.0,706.0,0.0,205.0
17,40,1023.0,0.0,40.0,197.0,194.0,695.0,0.0,197.0
18,40,866.0,0.0,40.0,217.0,205.0,703.0,0.0,217.0
19,40,689.0,0.0,40.0,215.0,197.0,683.0,0.0,215.0
20,40,514.0,0.0,40.0,207.0,217.0,685.0,0.0,207.0
21,40,347.0,0.0,40.0,200.0,215.0,693.0,0.0,200.0
22,40,187.0,11.0,40.0,187.0,207.0,700.0,0.0,198.0
23,40,40.0,169.0,40.0,37.0,200.0,702.0,0.0,195.0
24,40,43.0,352.0,40.0,29.0,187.0,694.0,11.0,201.0
25,40,54.0,681.0,40.0,36.0,37.0,530.0,169.0,207.0
26,40,58.0,1029.0,40.0,35.0,29.0,352.0,352.0,200.0
27,40,63.0,1509.0,40.0,37.0,36.0,188.0,681.0,200.0
28,40,66.0,1854.0,40.0,36.0,35.0,35.0,1029.0,203.0
29,800,70.0,2321.0,800.0,39.0,37.0,39.0,1509.0,224.0
30,800,71.0,2660.0,800.0,38.0,36.0,49.0,1854.0,359.0
31,800,833.0,2708.0,800.0,452.0,39.0,56.0,2321.0,380.0
32,800,1181.0,2455.0,800.0,628.0,38.0,61.0,2660.0,520.0
33,800,1353.0,2051.0,800.0,716.0,452.0,477.0,2708.0,380.0
34,800,1437.0,1520.0,800.0,755.0,628.0,841.0,2455.0,520.0
35,800,1482.0,919.0,519.0,782.0,716.0,1080.0,2051.0,312.0
36,800,1500.0,0.0,-119.0,1064.0,755.0,1250.0,1520.0,254.0
37,800,955.0,0.0,519.0,401.0,782.0,1356.0,919.0,0.0
38,800,435.0,0.0,-119.0,0.0,1064.0,1418.0,0.0,0.0
39,800,954.0,0.0,519.0,0.0,401.0,1819.0,0.0,0.0
40,800,835.0,0.0,-119.0,0.0,0.0,1819.0,0.0,0.0
41,800,1354.0,0.0,519.0,0.0,0.0,1819.0,0.0,0.0
42,800,1235.0,0.0,-119.0,0.0,0.0,1819.0,0.0,0.0
43,800,1754.0,0.0,519.0,0.0,0.0,1819.0,0.0,0.0
44,800,1635.0,0.0,-119.0,0.0,0.0,1819.0,0.0,0.0
45,800,2154.0,0.0,519.0,0.0,0.0,1819.0,0.0,109.0
46,800,2035.0,0.0,-119.0,0.0,0.0,1710.0,0.0,199.0
