t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,596.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,206.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,302.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,393.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,506.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,394.0
6,800,827.0,0.0,730.0,460.0,757.0,1013.0,814.0,378.0
7,800,37.0,0.0,-330.0,0.0,814.0,1254.0,0.0,250.0
8,800,767.0,0.0,730.0,478.0,460.0,1020.0,0.0,0.0
9,800,-41.0,0.0,-330.0,0.0,0.0,422.0,0.0,0.0
10,800,689.0,0.0,730.0,0.0,478.0,900.0,0.0,0.0
11,800,359.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1089.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,759.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
14,800,1489.0,0.0,730.0,126.0,0.0,900.0,0.0,126.0
15,40,1033.0,0.0,-330.0,201.0,0.0,774.0,0.0,201.0
16,40,1562.0,0.0,40.0,203.0,126.0,699.0,0.0,203.0
17,40,1029.0,0.0,40.0,194.0,201.0,697.0,0.0,194.0
18,40,875.0,0.0,40.0,200.0,203.0,706.0,0.0,200.0
19,800,715.0,0.0,360.0,202.0,194.0,700.0,0.0,202.0
20,800,553.0,0.0,40.0,215.0,200.0,698.0,0.0,215.0
21,800,698.0,0.0,360.0,205.0,202.0,685.0,0.0,205.0
22,800,533.0,0.0,40.0,198.0,215.0,695.0,0.0,198.0
23,800,695.0,0.0,360.0,201.0,205.0,702.0,0.0,201.0
24,800,534.0,0.0,40.0,201.0,198.0,699.0,0.0,201.0
25,800,693.0,0.0,360.0,208.0,201.0,699.0,0.0,208.0
26,800,525.0,0.0,40.0,190.0,201.0,692.0,0.0,190.0
27,800,695.0,0.0,360.0,210.0,208.0,710.0,0.0,210.0
28,800,525.0,0.0,40.0,203.0,190.0,690.0,0.0,203.0
29,800,682.0,0.0,360.0,191.0,210.0,697.0,0.0,191.0
30,800,531.0,0.0,40.0,202.0,203.0,709.0,0.0,202.0
31,800,689.0,0.0,360.0,199.0,191.0,698.0,0.0,199.0
32,800,530.0,0.0,40.0,185.0,202.0,701.0,0.0,185.0
33,800,705.0,0.0,360.0,194.0,199.0,715.0,0.0,194.0
34,800,551.0,0.0,40.0,205.0,185.0,706.0,0.0,205.0
35,800,706.0,0.0,360.0,195.0,194.0,695.0,0.0,195.0
36,800,551.0,0.0,40.0,190.0,205.0,705.0,0.0,190.0
37,800,721.0,0.0,360.0,206.0,195.0,710.0,0.0,206.0
38,800,555.0,0.0,40.0,208.0,190.0,694.0,0.0,208.0
39,800,707.0,0.0,360.0,205.0,206.0,692.0,0.0,205.0
40,800,542.0,0.0,40.0,208.0,208.0,695.0,0.0,208.0
41,800,694.0,0.0,360.0,208.0,205.0,692.0,0.0,208.0
42,800,526.0,0.0,40.0,192.0,208.0,692.0,0.0,192.0
43,800,694.0,0.0,360.0,192.0,208.0,708.0,0.0,192.0
44,800,542.0,0.0,40.0,187.0,192.0,708.0,0.0,187.0
45,800,715.0,0.0,360.0,204.0,192.0,713.0,0.0,204.0
46,800,551.0,0.0,40.0,196.0,187.0,696.0,0.0,196.0
47,800,715.0,0.0,360.0,185.0,204.0,704.0,0.0,185.0
48,800,570.0,0.0,40.0,215.0,196.0,715.0,0.0,215.0
49,800,715.0,0.0,360.0,204.0,185.0,685.0,0.0,204.0
50,800,551.0,0.0,40.0,219.0,215.0,696.0,0.0,219.0
51,800,692.0,0.0,360.0,201.0,204.0,681.0,0.0,201.0
52,800,531.0,0.0,40.0,201.0,219.0,699.0,0.0,201.0
53,800,690.0,0.0,360.0,199.0,201.0,699.0,0.0,199.0
54,800,531.0,0.0,40.0,195.0,201.0,701.0,0.0,195.0
55,800,696.0,0.0,360.0,205.0,199.0,705.0,0.0,205.0
56,800,531.0,0.0,40.0,201.0,195.0,695.0,0.0,201.0
57,800,690.0,0.0,360.0,214.0,205.0,699.0,0.0,214.0
58,800,516.0,0.0,40.0,201.0,201.0,686.0,0.0,201.0
59,800,675.0,0.0,360.0,193.0,214.0,699.0,0.0,193.0
60,800,522.0,0.0,40.0,197.0,201.0,707.0,0.0,197.0
61,800,685.0,0.0,360.0,186.0,193.0,703.0,0.0,186.0
62,800,539.0,0.0,40.0,195.0,197.0,714.0,0.0,195.0
63,800,704.0,0.0,360.0,204.0,186.0,705.0,0.0,204.0
64,800,540.0,0.0,40.0,203.0,195.0,696.0,0.0,203.0
65,800,697.0,0.0,360.0,206.0,204.0,697.0,0.0,206.0
66,800,531.0,0.0,40.0,200.0,203.0,694.0,0.0,200.0
67,800,691.0,0.0,360.0,210.0,206.0,700.0,0.0,210.0
68,800,521.0,0.0,40.0,207.0,200.0,690.0,0.0,207.0
69,800,674.0,0.0,360.0,207.0,210.0,693.0,0.0,207.0
70,800,507.0,0.0,40.0,232.0,207.0,693.0,0.0,232.0
71,800,635.0,0.0,360.0,209.0,207.0,668.0,0.0,209.0
72,800,466.0,0.0,40.0,184.0,232.0,691.0,0.0,184.0
73,800,642.0,0.0,360.0,209.0,209.0,716.0,0.0,209.0
74,800,473.0,0.0,40.0,199.0,184.0,691.0,0.0,199.0
75,800,634.0,0.0,360.0,228.0,209.0,701.0,0.0,228.0
76,800,446.0,0.0,40.0,193.0,199.0,672.0,0.0,193.0
77,800,613.0,0.0,360.0,202.0,228.0,707.0,0.0,202.0
78,800,451.0,0.0,40.0,198.0,193.0,698.0,0.0,198.0
79,800,613.0,0.0,360.0,198.0,202.0,702.0,0.0,198.0
