t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,595.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,194.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,288.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,403.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,493.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,407.0
6,800,827.0,0.0,730.0,464.0,757.0,1011.0,814.0,394.0
7,800,33.0,0.0,-330.0,0.0,814.0,1250.0,0.0,262.0
8,800,763.0,0.0,730.0,500.0,464.0,1019.0,0.0,15.0
9,800,-67.0,0.0,-330.0,0.0,0.0,400.0,0.0,0.0
10,800,663.0,0.0,730.0,0.0,500.0,900.0,0.0,0.0
11,800,333.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1063.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,733.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
14,800,1463.0,0.0,730.0,153.0,0.0,900.0,0.0,153.0
15,40,980.0,0.0,-330.0,198.0,0.0,747.0,0.0,198.0
16,40,1512.0,0.0,40.0,205.0,153.0,702.0,0.0,205.0
17,40,977.0,0.0,40.0,193.0,198.0,695.0,0.0,193.0
18,40,824.0,0.0,40.0,203.0,205.0,707.0,0.0,203.0
19,40,661.0,0.0,40.0,192.0,193.0,697.0,0.0,192.0
20,40,509.0,0.0,40.0,210.0,203.0,708.0,0.0,210.0
21,40,339.0,0.0,40.0,212.0,192.0,690.0,0.0,212.0
22,40,167.0,16.0,40.0,167.0,210.0,688.0,0.0,183.0
23,40,40.0,174.0,40.0,37.0,212.0,717.0,0.0,195.0
24,40,43.0,354.0,40.0,29.0,167.0,689.0,16.0,193.0
25,40,54.0,670.0,40.0,35.0,37.0,533.0,174.0,193.0
26,40,59.0,1005.0,40.0,35.0,29.0,369.0,354.0,190.0
27,40,64.0,1483.0,40.0,38.0,35.0,214.0,670.0,200.0
28,40,66.0,1831.0,40.0,36.0,35.0,49.0,1005.0,212.0
29,40,70.0,2296.0,40.0,39.0,38.0,38.0,1483.0,216.0
30,40,71.0,2638.0,40.0,38.0,36.0,48.0,1831.0,361.0
31,40,73.0,3097.0,40.0,39.0,39.0,55.0,2296.0,393.0
32,40,74.0,3435.0,40.0,39.0,38.0,60.0,2638.0,507.0
33,40,75.0,3889.0,40.0,40.0,39.0,64.0,3097.0,393.0
34,40,75.0,4226.0,40.0,39.0,39.0,68.0,3435.0,507.0
35,40,76.0,4677.0,40.0,40.0,40.0,70.0,3889.0,393.0
36,40,76.0,5014.0,40.0,39.0,39.0,72.0,4226.0,507.0
37,40,77.0,5463.0,40.0,40.0,40.0,73.0,4677.0,393.0
38,40,77.0,5800.0,40.0,39.0,39.0,74.0,5014.0,507.0
39,40,78.0,6248.0,40.0,40.0,40.0,75.0,5463.0,393.0
40,40,78.0,6584.0,40.0,40.0,39.0,75.0,5800.0,507.0
41,40,78.0,7031.0,40.0,40.0,40.0,76.0,6248.0,393.0
42,40,78.0,7367.0,40.0,40.0,40.0,77.0,6584.0,507.0
43,40,78.0,7813.0,40.0,40.0,40.0,77.0,7031.0,393.0
44,40,78.0,8150.0,40.0,39.0,40.0,78.0,7367.0,507.0
45,40,79.0,8596.0,40.0,40.0,40.0,78.0,7813.0,393.0
46,40,79.0,8932.0,40.0,40.0,39.0,77.0,8150.0,507.0
47,40,79.0,9378.0,40.0,40.0,40.0,78.0,8596.0,393.0
48,40,79.0,9714.0,40.0,40.0,40.0,78.0,8932.0,507.0
49,40,79.0,10159.0,40.0,40.0,40.0,78.0,9378.0,393.0
50,40,79.0,10495.0,40.0,40.0,40.0,79.0,9714.0,507.0
51,40,79.0,10940.0,40.0,40.0,40.0,79.0,10159.0,393.0
52,40,79.0,11276.0,40.0,40.0,40.0,79.0,10495.0,507.0
53,40,79.0,11721.0,40.0,40.0,40.0,79.0,10940.0,393.0
54,800,79.0,12057.0,800.0,40.0,40.0,79.0,11276.0,507.0
55,800,79.0,12502.0,800.0,40.0,40.0,79.0,11721.0,393.0
56,800,839.0,12453.0,800.0,425.0,40.0,79.0,12057.0,507.0
57,800,1214.0,12320.0,800.0,618.0,40.0,79.0,12502.0,393.0
58,800,1396.0,11804.0,800.0,703.0,425.0,464.0,12453.0,507.0
59,800,1493.0,11345.0,800.0,755.0,618.0,846.0,12320.0,393.0
60,800,1538.0,10629.0,800.0,770.0,703.0,1120.0,11804.0,465.0
61,800,1568.0,10036.0,800.0,791.0,755.0,1305.0,11345.0,165.0
62,800,1577.0,9248.0,800.0,788.0,770.0,1418.0,10629.0,98.0
63,800,1589.0,8599.0,800.0,800.0,791.0,1497.0,10036.0,0.0
64,800,1589.0,7805.0,800.0,794.0,788.0,1537.0,9248.0,0.0
65,800,1595.0,7117.0,800.0,803.0,800.0,1569.0,8599.0,0.0
66,800,1592.0,6321.0,800.0,796.0,794.0,1579.0,7805.0,0.0
67,800,1596.0,5620.0,800.0,804.0,803.0,1593.0,7117.0,0.0
68,800,1592.0,4824.0,800.0,796.0,796.0,1593.0,6321.0,0.0
69,800,1596.0,4117.0,800.0,806.0,804.0,1601.0,5620.0,0.0
70,800,1590.0,3324.0,800.0,795.0,796.0,1597.0,4824.0,0.0
71,800,1595.0,2611.0,800.0,808.0,806.0,1605.0,4117.0,0.0
72,800,1587.0,1823.0,800.0,794.0,795.0,1598.0,3324.0,0.0
73,800,1593.0,1098.0,698.0,815.0,808.0,1607.0,2611.0,0.0
74,800,1578.0,0.0,-298.0,1109.0,794.0,1598.0,1823.0,0.0
75,800,1167.0,0.0,698.0,544.0,815.0,1614.0,1098.0,0.0
76,800,325.0,0.0,-298.0,0.0,1109.0,1454.0,0.0,0.0
77,800,1023.0,0.0,698.0,0.0,544.0,1998.0,0.0,0.0
78,800,725.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
79,800,1423.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
80,800,1125.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
81,800,1823.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
82,800,1525.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
83,800,2223.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
84,800,1925.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
85,800,2623.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
86,800,2325.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
87,800,3023.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
88,800,2725.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
89,800,3423.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
90,800,3125.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
91,800,3823.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
92,800,3525.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
93,800,4223.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
94,800,3925.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
95,800,4623.0,0.0,698.0,0.0,0.0,1998.0,0.0,0.0
96,800,4325.0,0.0,-298.0,0.0,0.0,1998.0,0.0,0.0
