t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,608.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,186.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,320.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,391.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,509.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,391.0
6,800,827.0,0.0,730.0,460.0,757.0,1014.0,814.0,385.0
7,800,37.0,0.0,-330.0,0.0,814.0,1254.0,0.0,248.0
8,800,767.0,0.0,730.0,515.0,460.0,1022.0,0.0,24.0
9,800,-78.0,0.0,-330.0,0.0,0.0,385.0,0.0,0.0
10,800,652.0,0.0,730.0,0.0,515.0,900.0,0.0,0.0
11,800,322.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1052.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,722.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
14,800,1452.0,0.0,730.0,189.0,0.0,900.0,0.0,189.0
15,40,933.0,0.0,-330.0,210.0,0.0,711.0,0.0,210.0
16,40,1453.0,0.0,40.0,197.0,189.0,690.0,0.0,197.0
17,40,926.0,0.0,40.0,193.0,210.0,703.0,0.0,193.0
18,40,773.0,0.0,40.0,193.0,197.0,707.0,0.0,193.0
19,40,620.0,0.0,40.0,199.0,193.0,707.0,0.0,199.0
20,40,461.0,0.0,40.0,198.0,193.0,701.0,0.0,198.0
21,800,303.0,0.0,360.0,200.0,199.0,702.0,0.0,200.0
22,800,143.0,68.0,108.0,143.0,198.0,700.0,0.0,211.0
23,800,360.0,0.0,292.0,263.0,200.0,689.0,0.0,195.0
24,800,205.0,60.0,168.0,205.0,143.0,637.0,68.0,197.0
25,800,292.0,0.0,232.0,198.0,263.0,703.0,0.0,206.0
26,800,262.0,0.0,168.0,253.0,205.0,702.0,60.0,193.0
27,800,241.0,0.0,232.0,136.0,198.0,707.0,0.0,196.0
28,800,273.0,0.0,168.0,191.0,253.0,764.0,0.0,191.0
29,800,314.0,0.0,232.0,206.0,136.0,709.0,0.0,206.0
30,800,276.0,0.0,168.0,202.0,191.0,694.0,0.0,202.0
31,800,306.0,0.0,232.0,208.0,206.0,698.0,0.0,208.0
32,800,266.0,0.0,168.0,199.0,202.0,692.0,0.0,199.0
33,800,299.0,0.0,232.0,198.0,208.0,701.0,0.0,198.0
34,800,269.0,0.0,168.0,205.0,199.0,702.0,0.0,205.0
