t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,603.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,192.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,317.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,376.0
4,800,1184.0,815.0,731.0,758.0,533.0,533.0,1267.0,524.0
5,800,910.0,0.0,-331.0,815.0,383.0,594.0,884.0,376.0
6,800,826.0,0.0,731.0,463.0,758.0,1015.0,815.0,403.0
7,800,32.0,0.0,-331.0,0.0,815.0,1252.0,0.0,243.0
8,800,763.0,0.0,731.0,498.0,463.0,1025.0,0.0,16.0
9,800,-66.0,0.0,-331.0,0.0,0.0,402.0,0.0,0.0
10,800,665.0,0.0,731.0,0.0,498.0,900.0,0.0,0.0
11,800,334.0,0.0,-331.0,0.0,0.0,900.0,0.0,0.0
12,800,1065.0,0.0,731.0,0.0,0.0,900.0,0.0,0.0
13,800,734.0,0.0,-331.0,0.0,0.0,900.0,0.0,0.0
14,800,1465.0,0.0,731.0,91.0,0.0,900.0,0.0,91.0
15,40,1043.0,0.0,-331.0,196.0,0.0,809.0,0.0,196.0
16,40,1578.0,0.0,40.0,198.0,91.0,704.0,0.0,198.0
17,40,1049.0,0.0,40.0,192.0,196.0,702.0,0.0,192.0
18,40,897.0,0.0,40.0,210.0,198.0,708.0,0.0,210.0
19,40,727.0,0.0,40.0,192.0,192.0,690.0,0.0,192.0
20,40,575.0,0.0,40.0,185.0,210.0,708.0,0.0,185.0
21,40,430.0,0.0,40.0,217.0,192.0,715.0,0.0,217.0
22,40,253.0,0.0,40.0,183.0,185.0,683.0,0.0,183.0
23,40,110.0,89.0,40.0,110.0,217.0,717.0,0.0,199.0
24,40,40.0,261.0,40.0,30.0,183.0,701.0,0.0,202.0
25,40,50.0,531.0,40.0,34.0,110.0,609.0,89.0,215.0
26,40,56.0,883.0,40.0,35.0,30.0,424.0,261.0,215.0
27,40,61.0,1304.0,40.0,36.0,34.0,243.0,531.0,187.0
28,40,65.0,1710.0,40.0,37.0,35.0,91.0,883.0,205.0
29,40,68.0,2120.0,40.0,37.0,36.0,36.0,1304.0,191.0
30,40,71.0,2519.0,40.0,38.0,37.0,47.0,1710.0,315.0
31,40,73.0,2922.0,40.0,39.0,37.0,53.0,2120.0,360.0
32,40,74.0,3317.0,40.0,39.0,38.0,59.0,2519.0,477.0
33,40,75.0,3716.0,40.0,39.0,39.0,63.0,2922.0,423.0
34,40,76.0,4108.0,40.0,40.0,39.0,67.0,3317.0,477.0
35,40,76.0,4505.0,40.0,39.0,39.0,69.0,3716.0,423.0
36,40,77.0,4896.0,40.0,40.0,40.0,72.0,4108.0,477.0
37,40,77.0,5291.0,40.0,40.0,39.0,72.0,4505.0,423.0
38,40,77.0,5681.0,40.0,40.0,40.0,74.0,4896.0,477.0
39,40,77.0,6076.0,40.0,39.0,40.0,75.0,5291.0,423.0
40,40,78.0,6466.0,40.0,40.0,40.0,76.0,5681.0,477.0
41,40,78.0,6860.0,40.0,40.0,39.0,75.0,6076.0,423.0
42,40,78.0,7249.0,40.0,40.0,40.0,76.0,6466.0,477.0
43,40,78.0,7642.0,40.0,40.0,40.0,77.0,6860.0,423.0
44,40,78.0,8031.0,40.0,40.0,40.0,78.0,7249.0,477.0
45,40,78.0,8424.0,40.0,40.0,40.0,78.0,7642.0,423.0
46,40,78.0,8814.0,40.0,39.0,40.0,78.0,8031.0,477.0
47,40,79.0,9207.0,40.0,40.0,40.0,78.0,8424.0,423.0
48,800,79.0,9596.0,800.0,40.0,39.0,77.0,8814.0,477.0
49,800,79.0,9989.0,800.0,40.0,40.0,78.0,9207.0,423.0
50,800,839.0,9990.0,800.0,428.0,40.0,78.0,9596.0,477.0
51,800,1211.0,9804.0,800.0,618.0,40.0,78.0,9989.0,423.0
52,800,1393.0,9340.0,800.0,704.0,428.0,467.0,9990.0,477.0
53,800,1489.0,8832.0,800.0,754.0,618.0,846.0,9804.0,423.0
