t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,597.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,193.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,289.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,393.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,499.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,401.0
6,800,827.0,0.0,730.0,460.0,757.0,1011.0,814.0,363.0
7,800,37.0,0.0,-330.0,0.0,814.0,1254.0,0.0,263.0
8,800,767.0,0.0,730.0,451.0,460.0,1015.0,0.0,0.0
9,800,-14.0,0.0,-330.0,0.0,0.0,449.0,0.0,0.0
10,800,716.0,0.0,730.0,0.0,451.0,900.0,0.0,0.0
11,800,386.0,0.0,-330.0,0.0,0.0,900.0,0.0,0.0
12,800,1116.0,0.0,730.0,0.0,0.0,900.0,0.0,0.0
13,800,786.0,0.0,-330.0,37.0,0.0,900.0,0.0,37.0
14,800,1479.0,0.0,730.0,185.0,0.0,863.0,0.0,185.0
15,40,964.0,0.0,-330.0,214.0,37.0,715.0,0.0,214.0
16,800,1480.0,0.0,730.0,187.0,185.0,686.0,0.0,187.0
17,800,963.0,0.0,-330.0,201.0,214.0,713.0,0.0,201.0
18,800,1492.0,0.0,730.0,206.0,187.0,699.0,0.0,206.0
19,800,956.0,0.0,-330.0,196.0,201.0,694.0,0.0,196.0
20,800,1490.0,0.0,730.0,184.0,206.0,704.0,0.0,184.0
21,800,976.0,0.0,-330.0,202.0,196.0,716.0,0.0,202.0
22,800,1504.0,0.0,730.0,208.0,184.0,698.0,0.0,208.0
23,800,966.0,0.0,-330.0,182.0,202.0,692.0,0.0,182.0
24,800,1514.0,0.0,730.0,199.0,208.0,718.0,0.0,199.0
25,800,985.0,0.0,-330.0,214.0,182.0,701.0,0.0,214.0
26,800,1501.0,0.0,730.0,218.0,199.0,686.0,0.0,218.0
27,800,953.0,0.0,-330.0,215.0,214.0,682.0,0.0,215.0
28,800,1468.0,0.0,730.0,206.0,218.0,685.0,0.0,206.0
29,800,932.0,0.0,-330.0,206.0,215.0,694.0,0.0,206.0
30,800,1456.0,0.0,730.0,201.0,206.0,694.0,0.0,201.0
31,800,925.0,0.0,-330.0,220.0,206.0,699.0,0.0,220.0
32,800,1435.0,0.0,730.0,187.0,201.0,680.0,0.0,187.0
33,800,918.0,0.0,-330.0,201.0,220.0,713.0,0.0,201.0
34,800,1447.0,0.0,730.0,206.0,187.0,699.0,0.0,206.0
35,800,911.0,0.0,-330.0,202.0,201.0,694.0,0.0,202.0
36,800,1439.0,0.0,730.0,186.0,206.0,698.0,0.0,186.0
37,800,923.0,0.0,-330.0,201.0,202.0,714.0,0.0,201.0
38,800,1452.0,0.0,730.0,201.0,186.0,699.0,0.0,201.0
39,800,921.0,0.0,-330.0,191.0,201.0,699.0,0.0,191.0
40,800,1460.0,0.0,730.0,196.0,201.0,709.0,0.0,196.0
41,800,934.0,0.0,-330.0,203.0,191.0,704.0,0.0,203.0
42,800,1461.0,0.0,730.0,193.0,196.0,697.0,0.0,193.0
43,800,938.0,0.0,-330.0,202.0,203.0,707.0,0.0,202.0
44,800,1466.0,0.0,730.0,219.0,193.0,698.0,0.0,219.0
45,800,917.0,0.0,-330.0,189.0,202.0,681.0,0.0,189.0
46,800,1458.0,0.0,730.0,198.0,219.0,711.0,0.0,198.0
47,800,930.0,0.0,-330.0,215.0,189.0,702.0,0.0,215.0
48,800,1445.0,0.0,730.0,190.0,198.0,685.0,0.0,190.0
49,800,925.0,0.0,-330.0,191.0,215.0,710.0,0.0,191.0
50,800,1464.0,0.0,730.0,202.0,190.0,709.0,0.0,202.0
51,800,932.0,0.0,-330.0,196.0,191.0,698.0,0.0,196.0
52,800,1466.0,0.0,730.0,214.0,202.0,704.0,0.0,214.0
53,800,922.0,0.0,-330.0,201.0,196.0,686.0,0.0,201.0
54,800,1451.0,0.0,730.0,209.0,214.0,699.0,0.0,209.0
55,800,912.0,0.0,-330.0,184.0,201.0,691.0,0.0,184.0
56,800,1458.0,0.0,730.0,176.0,209.0,716.0,0.0,176.0
57,800,952.0,0.0,-330.0,211.0,184.0,724.0,0.0,211.0
58,800,1471.0,0.0,730.0,193.0,176.0,689.0,0.0,193.0
59,800,948.0,0.0,-330.0,186.0,211.0,707.0,0.0,186.0
60,800,1492.0,0.0,730.0,202.0,193.0,714.0,0.0,202.0
61,800,960.0,0.0,-330.0,191.0,186.0,698.0,0.0,191.0
62,800,1499.0,0.0,730.0,179.0,202.0,709.0,0.0,179.0
63,800,990.0,0.0,-330.0,182.0,191.0,721.0,0.0,182.0
64,800,1538.0,0.0,730.0,196.0,179.0,718.0,0.0,196.0
65,800,1012.0,0.0,-330.0,180.0,182.0,704.0,0.0,180.0
66,800,1562.0,0.0,730.0,185.0,196.0,720.0,0.0,185.0
67,800,1047.0,0.0,-330.0,225.0,180.0,715.0,0.0,225.0
68,800,1552.0,0.0,730.0,199.0,185.0,675.0,0.0,199.0
69,800,1023.0,0.0,-330.0,206.0,225.0,701.0,0.0,206.0
70,800,1547.0,0.0,730.0,208.0,199.0,694.0,0.0,208.0
71,800,1009.0,0.0,-330.0,184.0,206.0,692.0,0.0,184.0
72,800,1555.0,0.0,730.0,180.0,208.0,716.0,0.0,180.0
73,800,1045.0,0.0,-330.0,201.0,184.0,720.0,0.0,201.0
