t,mn_production_max,mn_inventory,mn_backlog,mn_production,mn_allocation,dr_shipment_received,dr_inventory,dr_backlog,dr_orders_from_hc
0,800,0.0,900.0,800.0,0.0,0.0,500.0,0.0,595.0
1,800,0.0,900.0,500.0,0.0,0.0,0.0,0.0,191.0
2,800,800.0,1267.0,800.0,533.0,0.0,0.0,900.0,284.0
3,800,767.0,884.0,484.0,383.0,0.0,0.0,900.0,392.0
4,800,1184.0,814.0,730.0,757.0,533.0,533.0,1267.0,492.0
5,800,911.0,0.0,-330.0,814.0,383.0,596.0,884.0,408.0
6,800,827.0,0.0,730.0,461.0,757.0,1010.0,814.0,362.0
7,800,36.0,401.0,71.0,36.0,814.0,1253.0,0.0,261.0
8,800,730.0,0.0,329.0,401.0,461.0,463.0,0.0,0.0
9,800,400.0,1.0,72.0,400.0,36.0,499.0,401.0,0.0
10,800,329.0,0.0,328.0,1.0,401.0,900.0,0.0,0.0
11,800,400.0,0.0,72.0,0.0,400.0,1300.0,1.0,0.0
12,800,728.0,0.0,328.0,0.0,1.0,1301.0,0.0,0.0
13,800,800.0,0.0,72.0,0.0,0.0,1301.0,0.0,0.0
14,800,1128.0,0.0,328.0,0.0,0.0,1301.0,0.0,188.0
15,40,1200.0,0.0,40.0,0.0,0.0,1113.0,0.0,207.0
16,40,1528.0,0.0,40.0,208.0,0.0,906.0,0.0,214.0
17,40,1360.0,0.0,40.0,211.0,0.0,692.0,0.0,211.0
18,40,1189.0,0.0,40.0,210.0,208.0,689.0,0.0,210.0
19,40,1019.0,0.0,40.0,199.0,211.0,690.0,0.0,199.0
20,800,860.0,0.0,360.0,206.0,210.0,701.0,0.0,206.0
21,800,694.0,0.0,40.0,207.0,199.0,694.0,0.0,207.0
22,800,847.0,0.0,360.0,199.0,206.0,693.0,0.0,199.0
23,800,688.0,0.0,40.0,208.0,207.0,701.0,0.0,208.0
24,800,840.0,0.0,360.0,188.0,199.0,692.0,0.0,188.0
25,800,692.0,0.0,40.0,200.0,208.0,712.0,0.0,200.0
26,800,852.0,0.0,360.0,199.0,188.0,700.0,0.0,199.0
27,800,693.0,0.0,40.0,198.0,200.0,701.0,0.0,198.0
28,800,855.0,0.0,360.0,203.0,199.0,702.0,0.0,203.0
29,800,692.0,0.0,40.0,202.0,198.0,697.0,0.0,202.0
30,800,850.0,0.0,360.0,190.0,203.0,698.0,0.0,190.0
31,800,700.0,0.0,40.0,198.0,202.0,710.0,0.0,198.0
32,800,862.0,0.0,360.0,196.0,190.0,702.0,0.0,196.0
33,800,706.0,0.0,40.0,206.0,198.0,704.0,0.0,206.0
34,800,860.0,0.0,360.0,195.0,196.0,694.0,0.0,195.0
35,800,705.0,0.0,40.0,203.0,206.0,705.0,0.0,203.0
36,800,862.0,0.0,360.0,192.0,195.0,697.0,0.0,192.0
37,800,710.0,0.0,40.0,215.0,203.0,708.0,0.0,215.0
38,800,855.0,0.0,360.0,190.0,192.0,685.0,0.0,190.0
39,800,705.0,0.0,40.0,203.0,215.0,710.0,0.0,203.0
40,800,862.0,0.0,360.0,193.0,190.0,697.0,0.0,193.0
41,800,709.0,0.0,40.0,203.0,203.0,707.0,0.0,203.0
42,800,866.0,0.0,360.0,209.0,193.0,697.0,0.0,209.0
43,800,697.0,0.0,40.0,206.0,203.0,691.0,0.0,206.0
44,800,851.0,0.0,360.0,189.0,209.0,694.0,0.0,189.0
45,800,702.0,0.0,40.0,199.0,206.0,711.0,0.0,199.0
46,800,863.0,0.0,360.0,191.0,189.0,701.0,0.0,191.0
47,800,712.0,0.0,40.0,194.0,199.0,709.0,0.0,194.0
48,800,878.0,0.0,360.0,189.0,191.0,706.0,0.0,189.0
49,800,729.0,0.0,40.0,204.0,194.0,711.0,0.0,204.0
50,800,885.0,0.0,360.0,215.0,189.0,696.0,0.0,215.0
51,800,710.0,0.0,40.0,223.0,204.0,685.0,0.0,223.0
52,800,847.0,0.0,360.0,191.0,215.0,677.0,0.0,191.0
53,800,696.0,0.0,40.0,210.0,223.0,709.0,0.0,210.0
54,800,846.0,0.0,360.0,203.0,191.0,690.0,0.0,203.0
55,800,683.0,0.0,40.0,207.0,210.0,697.0,0.0,207.0
56,800,836.0,0.0,360.0,223.0,203.0,693.0,0.0,223.0
57,800,653.0,0.0,40.0,213.0,207.0,677.0,0.0,213.0
58,800,800.0,0.0,360.0,204.0,223.0,687.0,0.0,204.0
59,800,636.0,0.0,40.0,206.0,213.0,696.0,0.0,206.0
60,800,790.0,0.0,360.0,205.0,204.0,694.0,0.0,205.0
61,800,625.0,0.0,40.0,207.0,206.0,695.0,0.0,207.0
62,800,778.0,0.0,360.0,196.0,205.0,693.0,0.0,196.0
63,800,622.0,0.0,40.0,206.0,207.0,704.0,0.0,206.0
64,800,776.0,0.0,360.0,190.0,196.0,694.0,0.0,190.0
65,800,626.0,0.0,40.0,193.0,206.0,710.0,0.0,193.0
66,800,793.0,0.0,360.0,184.0,190.0,707.0,0.0,184.0
67,800,649.0,0.0,40.0,197.0,193.0,716.0,0.0,197.0
68,800,812.0,0.0,360.0,212.0,184.0,703.0,0.0,212.0
69,800,640.0,0.0,40.0,184.0,197.0,688.0,0.0,184.0
70,800,816.0,0.0,360.0,190.0,212.0,716.0,0.0,190.0
71,800,666.0,0.0,40.0,222.0,184.0,710.0,0.0,222.0
72,800,804.0,0.0,360.0,202.0,190.0,678.0,0.0,202.0
73,800,642.0,0.0,40.0,201.0,222.0,698.0,0.0,201.0
74,800,801.0,0.0,360.0,208.0,202.0,699.0,0.0,208.0
75,800,633.0,0.0,40.0,196.0,201.0,692.0,0.0,196.0
76,800,797.0,0.0,360.0,195.0,208.0,704.0,0.0,195.0
77,800,642.0,0.0,40.0,230.0,196.0,705.0,0.0,230.0
78,800,772.0,0.0,360.0,201.0,195.0,670.0,0.0,201.0
79,800,611.0,0.0,40.0,208.0,230.0,699.0,0.0,208.0
80,800,763.0,0.0,360.0,182.0,201.0,692.0,0.0,182.0
81,800,621.0,0.0,40.0,185.0,208.0,718.0,0.0,185.0
82,800,796.0,0.0,360.0,185.0,182.0,715.0,0.0,185.0
83,800,651.0,0.0,40.0,225.0,185.0,715.0,0.0,225.0
84,800,786.0,0.0,360.0,191.0,185.0,675.0,0.0,191.0
85,800,635.0,0.0,40.0,204.0,225.0,709.0,0.0,204.0
86,800,791.0,0.0,360.0,196.0,191.0,696.0,0.0,196.0
87,800,635.0,0.0,40.0,206.0,204.0,704.0,0.0,206.0
88,800,789.0,0.0,360.0,201.0,196.0,694.0,0.0,201.0
89,800,628.0,0.0,40.0,214.0,206.0,699.0,0.0,214.0
90,800,774.0,0.0,360.0,191.0,201.0,686.0,0.0,191.0
91,800,623.0,0.0,40.0,219.0,214.0,709.0,0.0,219.0
92,800,764.0,0.0,360.0,185.0,191.0,681.0,0.0,185.0
93,800,619.0,0.0,40.0,207.0,219.0,715.0,0.0,207.0
94,800,772.0,0.0,360.0,203.0,185.0,693.0,0.0,203.0
95,800,609.0,0.0,40.0,199.0,207.0,697.0,0.0,199.0
96,800,770.0,0.0,360.0,183.0,203.0,701.0,0.0,183.0
97,800,627.0,0.0,40.0,219.0,199.0,717.0,0.0,219.0
98,800,768.0,0.0,360.0,214.0,183.0,681.0,0.0,214.0
99,800,594.0,0.0,40.0,200.0,219.0,686.0,0.0,200.0
100,800,754.0,0.0,360.0,206.0,214.0,700.0,0.0,206.0
101,800,588.0,0.0,40.0,204.0,200.0,694.0,0.0,204.0
102,800,744.0,0.0,360.0,184.0,206.0,696.0,0.0,184.0
103,800,600.0,0.0,40.0,204.0,204.0,716.0,0.0,204.0
104,800,756.0,0.0,360.0,194.0,184.0,696.0,0.0,194.0
105,800,602.0,0.0,40.0,212.0,204.0,706.0,0.0,212.0
106,800,750.0,0.0,360.0,192.0,194.0,688.0,0.0,192.0
107,800,598.0,0.0,40.0,195.0,212.0,708.0,0.0,195.0
108,800,763.0,0.0,360.0,203.0,192.0,705.0,0.0,203.0
109,800,600.0,0.0,40.0,197.0,195.0,697.0,0.0,197.0
110,800,763.0,0.0,360.0,212.0,203.0,703.0,0.0,212.0
111,800,591.0,0.0,40.0,209.0,197.0,688.0,0.0,209.0
112,800,742.0,0.0,360.0,199.0,212.0,691.0,0.0,199.0
113,800,583.0,0.0,40.0,199.0,209.0,701.0,0.0,199.0
114,800,744.0,0.0,360.0,213.0,199.0,701.0,0.0,213.0
115,800,571.0,0.0,40.0,198.0,199.0,687.0,0.0,198.0
116,800,733.0,0.0,360.0,213.0,213.0,702.0,0.0,213.0
117,800,560.0,0.0,40.0,193.0,198.0,687.0,0.0,193.0
118,800,727.0,0.0,360.0,207.0,213.0,707.0,0.0,207.0
119,800,560.0,0.0,40.0,195.0,193.0,693.0,0.0,195.0
120,800,725.0,0.0,360.0,215.0,207.0,705.0,0.0,215.0
121,800,550.0,0.0,40.0,216.0,195.0,685.0,0.0,216.0
122,800,694.0,0.0,360.0,184.0,215.0,684.0,0.0,184.0
123,800,550.0,0.0,40.0,209.0,216.0,716.0,0.0,209.0
124,800,701.0,0.0,360.0,209.0,184.0,691.0,0.0,209.0
125,800,532.0,0.0,40.0,195.0,209.0,691.0,0.0,195.0
126,800,697.0,0.0,360.0,205.0,209.0,705.0,0.0,205.0
127,800,532.0,0.0,40.0,202.0,195.0,695.0,0.0,202.0
128,800,690.0,0.0,360.0,202.0,205.0,698.0,0.0,202.0
129,800,528.0,0.0,40.0,206.0,202.0,698.0,0.0,206.0
130,800,682.0,0.0,360.0,186.0,202.0,694.0,0.0,186.0
131,800,536.0,0.0,40.0,180.0,206.0,714.0,0.0,180.0
132,800,716.0,0.0,360.0,184.0,186.0,720.0,0.0,184.0
133,800,572.0,0.0,40.0,207.0,180.0,716.0,0.0,207.0
134,800,725.0,0.0,360.0,194.0,184.0,693.0,0.0,194.0
135,800,571.0,0.0,40.0,198.0,207.0,706.0,0.0,198.0
136,800,733.0,0.0,360.0,198.0,194.0,702.0,0.0,198.0
137,800,575.0,0.0,40.0,190.0,198.0,702.0,0.0,190.0
138,800,745.0,0.0,360.0,197.0,198.0,710.0,0.0,197.0
139,800,588.0,0.0,40.0,205.0,190.0,703.0,0.0,205.0
140,800,743.0,0.0,360.0,204.0,197.0,695.0,0.0,204.0
141,800,579.0,0.0,40.0,198.0,205.0,696.0,0.0,198.0
142,800,741.0,0.0,360.0,190.0,204.0,702.0,0.0,190.0
143,800,591.0,0.0,40.0,200.0,198.0,710.0,0.0,200.0
144,800,751.0,0.0,360.0,202.0,190.0,700.0,0.0,202.0
145,800,589.0,0.0,40.0,207.0,200.0,698.0,0.0,207.0
146,800,742.0,0.0,360.0,202.0,202.0,693.0,0.0,202.0
147,800,580.0,0.0,40.0,209.0,207.0,698.0,0.0,209.0
148,800,731.0,0.0,360.0,192.0,202.0,691.0,0.0,192.0
149,800,579.0,0.0,40.0,192.0,209.0,708.0,0.0,192.0
